posterior_prediction
36.28078050262195
36.18889659902804
37.13714468179811
36.607998904099944
35.945462435159946
35.138343601071966
36.045964683208005
35.364823797190006
36.4129836686999
36.05566153497384
36.811230770537854
36.21635242413574
36.03708269882192
36.11298307674003
36.52811402799804
35.99831390224592
35.47027576811006
36.37210949682002
35.44496572916407
36.39740022605387
36.499827917244026
37.526142426934044
36.978768203746036
36.58371888602551
36.17065509202608
36.00462008966003
36.38782993204801
36.259071681376
36.32376762909997
36.66888015401407
36.85871340380381
36.75519758450316
36.87526421622005
37.78289726921993
37.18632492740195
36.34254114885506
36.802175375296
35.52118684084199
37.3362402690951
36.202255461419924
36.83632049098129
36.46864143100596
36.414017903007895
37.328675464300055
37.6027123689601
35.73367940405994
36.831884249612
37.06229251284804
36.44480348071998
36.91100759364119
36.588051883797924
35.91823960110999
36.92691160834203
36.108459895892096
36.248992697555956
36.673092675399964
36.52557880485206
35.85593491816399
37.23705482146996
36.884646503229874
36.71280232111394
35.78447991179592
35.94912634066198
37.09120005341407
35.15191412325594
36.78180543438796
37.68535804343604
35.08431824319785
36.416185440732036
36.470415697945974
36.70000994196614
36.144082580308
35.858674694662085
35.92311812237007
35.85898175243987
36.59663964160184
36.18178518669392
37.11985658750191
36.712701302804085
35.75019670952614
37.03182814882789
37.000765643479916
36.599889415798465
35.99915502330998
36.81198895765798
36.645770780512066
36.44764067503202
36.202657925706035
36.10348202666001
35.52049032676044
36.85308335733194
36.94538281644001
36.54395413621993
35.78228891699002
36.31284455320001
36.21959232864005
35.82784095328018
36.7585257227739
37.09673838204002
37.32388497891
36.48080408253414
37.23460325669793
35.887764330300065
36.600955173479925
36.69485268636603
36.278185770884
36.56139203552995
37.10387975157987
35.148461534560006
36.27584844720611
35.39624677180008
37.65222509798408
36.92643107709005
35.61518336787991
36.07535322520009
35.738164755849894
36.13796539001797
36.17235118843599
35.951759149639926
36.170105024100025
35.312140466214046
35.37337985771796
35.72144234145592
36.40410377156012
37.68754034278009
36.38239720126195
36.94710506409603
37.237334567588
36.00882456015991
36.949939926619976
35.89100746577988
35.64660709477312
37.14049693478805
35.531502443485984
35.58301637201202
35.63666858730409
37.80166282300132
36.67823498221996
36.80556060886
38.05501782523999
38.157462103192
35.577836120482026
36.37122211111995
36.58749015603406
36.37412471531597
35.71629678468606
35.98171427560603
36.382278843899996
36.76179208104045
36.85945834015202
37.33232271553357
36.51834048046011
37.186920834060004
36.02030117983992
35.98031969878798
37.592992090560124
37.16616840418799
36.97213400623796
36.22046113538001
36.65643627819964
36.90146454165398
35.757936557360004
35.67919994682004
36.444118116712055
36.62585468521027
35.251429772263954
36.21785926677619
37.14939490041402
36.364121755618015
35.6481246021762
36.03149876874
37.27279463384087
35.345350027096124
36.543820283575926
36.25231200910003
36.80445723859998
36.99528299552396
36.943439476219986
36.133215885024
36.303719357420036
35.949758647592006
37.82248683588001
36.3553305440888
35.48592143364004
35.659899086811926
35.652840022948055
35.88565340882592
36.340892757024
36.92269841519803
36.85696065065998
36.92998493138003
35.85116028366187
36.867562213601985
36.826244133606
36.70603620309797
36.423405219950055
35.673682118291964
36.293098849568075
36.61311829017801
36.29936187442001
36.692817955192126
35.95292474053607
37.24901596082587
36.32050105781803
36.31265659789811
36.775865189442044
36.59704919878002
36.594652102481994
36.33095148137194
36.61883539745598
35.57132353475008
36.427956671835915
36.810697935719936
37.30515706650185
38.30718052765993
36.286831116688134
36.58334036526802
34.87929387697997
36.19569201765204
36.2441705536639
38.03796520980003
37.11736782912605
36.6289853856359
36.655518976380016
36.83967984447989
36.78143443945987
35.15924259284396
37.20356049645801
36.40811881477998
35.68597724905794
35.43135936865408
36.859121408579995
36.29172408903396
36.075992488320004
36.23236882850487
35.231978759327994
37.01970384243401
36.744726848711835
35.80890073283993
35.698966878701825
36.89538433042003
36.70076316888381
36.65614139189985
35.59775573092993
36.268451068139974
36.3235763357979
36.405387082019914
36.19843147253606
35.9438786732539
35.777923148746844
35.84392045239792
36.87020979986202
36.8529345854001
36.63057015716596
36.35133832588597
36.739483060080005
35.581230245061846
37.28518445018997
35.17073036776008
36.71626745538605
37.1855765955
36.38929555355063
37.09120158393155
35.752722884422006
35.961632464571885
35.862853181505905
37.4626422822399
36.21240141621199
36.90480563748019
37.29207978967993
37.72227822328003
36.995078603479946
36.87350921196001
36.029182124419904
37.38117208358005
34.881834405840074
36.410788652014006
35.61432523929501
37.463872348839956
36.512882301092034
36.37597691302594
36.73064415857598
36.703018479408094
35.29158780460005
36.05422246456199
36.70666284298407
36.32692722096009
37.6585753822797
35.26470709957807
37.22615811546004
37.320928150677936
37.81185171533996
36.309407560955954
38.26412645112003
36.74964808144395
36.95190305584004
36.850154049801894
