# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2025-04-28 19:09:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/mu80ke9f.json
# init = 2 (Default)
# random
#   seed = 35095
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/model_baseline_a2km8w8/model_baseline-20250428150942_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_baseline.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.0800258
# Diagonal elements of inverse mass matrix:
# 0.991819, 0.0470307, 0.000826608, 0.00225079, 0.609279, 0.000263807
-7228.96,0.841323,0.0800258,5,31,0,7233.05,-9.55959,2.41646,0.360611,0.400541,41.3128,31.2392
-7230.37,0.977324,0.0800258,5,63,0,7232.81,-10.6058,2.64472,0.34379,0.378509,41.2239,31.1456
-7229.82,0.998868,0.0800258,5,31,0,7231.78,-10.8035,2.62779,0.348632,0.382912,41.2003,31.3008
-7227.4,0.894505,0.0800258,6,63,0,7233.98,-8.91185,2.22932,0.338107,0.412191,41.4914,31.3407
-7225.88,0.999965,0.0800258,5,31,0,7228.82,-8.66917,2.18651,0.342606,0.414385,40.9012,31.7438
-7228.8,0.686479,0.0800258,5,31,0,7230.26,-9.14275,2.35139,0.352378,0.413523,40.2336,32.3083
-7226.8,0.950873,0.0800258,6,63,0,7231.16,-7.99053,2.0246,0.336346,0.39037,41.6335,31.4635
-7226.44,0.999881,0.0800258,6,63,0,7227.51,-7.82664,2.01597,0.312581,0.389809,41.5824,31.5465
-7231.46,0.864879,0.0800258,6,63,0,7234.6,-10.0642,2.53343,0.311614,0.384616,38.6421,32.2799
-7227.32,0.997691,0.0800258,5,31,0,7233.31,-10.1409,2.52877,0.325165,0.37835,40.2004,31.7362
-7228.05,0.990449,0.0800258,5,31,0,7230.44,-9.18375,2.32237,0.382847,0.37959,40.2964,31.9471
-7231.69,0.972139,0.0800258,6,63,0,7238.44,-5.59128,1.54656,0.275895,0.402078,41.5594,31.893
-7229.5,1,0.0800258,6,63,0,7232.09,-11.5797,2.8387,0.302682,0.396551,41.2909,32.2812
-7225.36,0.980232,0.0800258,6,63,0,7233.88,-7.80983,2.01779,0.349773,0.397905,40.3983,32.2114
-7225.76,0.979877,0.0800258,5,63,0,7226.53,-8.3568,2.10594,0.34835,0.415248,40.9861,32.3166
-7226.37,0.907918,0.0800258,6,63,0,7228.15,-9.09593,2.25494,0.304457,0.376954,40.5999,32.1676
-7227.28,0.858344,0.0800258,6,63,0,7230.06,-7.69257,2.01947,0.356292,0.411365,40.3994,32.1292
-7229.38,0.891089,0.0800258,5,31,0,7231.72,-7.32024,1.856,0.344209,0.432342,41.2204,32.0795
-7228.92,0.999617,0.0800258,5,63,0,7233.63,-9.19526,2.26354,0.365098,0.43065,41.0129,32.2851
-7228.57,0.943952,0.0800258,6,63,0,7234.45,-8.9611,2.29769,0.301509,0.361082,40.9655,32.3351
-7228.46,0.996904,0.0800258,6,63,0,7234.04,-8.7515,2.18414,0.382329,0.397595,41.7457,32.935
-7227.12,0.999249,0.0800258,6,63,0,7230.25,-8.19819,2.10965,0.27997,0.389516,41.3304,32.5897
-7229.01,0.998939,0.0800258,5,31,0,7232.05,-9.25703,2.32512,0.275015,0.400658,40.0715,33.2297
-7229.6,0.916274,0.0800258,6,63,0,7232.32,-7.30078,1.91762,0.383233,0.375253,41.1899,31.452
-7228.02,0.951888,0.0800258,5,63,0,7232.03,-6.7356,1.74746,0.325807,0.39538,40.9825,31.4642
-7227.85,0.861514,0.0800258,6,63,0,7230.72,-7.15259,1.82571,0.32114,0.408291,40.2439,31.8715
-7230.36,0.978909,0.0800258,5,31,0,7232.27,-7.28875,1.92925,0.369073,0.433997,41.2191,33.0483
-7226.84,0.958838,0.0800258,5,63,0,7234.34,-9.35019,2.30937,0.314623,0.394936,41.9148,32.1501
-7236.15,0.995174,0.0800258,5,63,0,7238.21,-6.77012,1.81033,0.364194,0.462926,38.8957,32.7472
-7226.64,0.999733,0.0800258,5,31,0,7237.12,-6.65754,1.74179,0.333776,0.38976,40.3605,32.3848
-7225.82,0.999649,0.0800258,6,63,0,7228.18,-9.74302,2.44012,0.335279,0.395841,41.3413,32.1679
-7227.01,0.901885,0.0800258,6,63,0,7229.93,-6.99438,1.84056,0.344067,0.367168,41.0152,32.6355
-7228.79,0.99728,0.0800258,5,31,0,7231.33,-7.89928,2.03506,0.336561,0.400893,42.765,33.0264
-7226.7,0.996781,0.0800258,5,63,0,7231.56,-7.31302,1.90592,0.342575,0.392415,39.6983,32.7336
-7226.73,0.885192,0.0800258,6,63,0,7230.19,-9.39327,2.3484,0.309503,0.422885,41.4271,32.3511
-7225.29,0.780891,0.0800258,5,31,0,7229.16,-8.2187,2.1085,0.329999,0.392539,40.8538,32.8564
-7225.16,0.683997,0.0800258,4,27,0,7231.18,-7.51545,1.94397,0.323742,0.399585,40.9545,32.5425
-7226.23,0.953872,0.0800258,5,47,0,7229.15,-8.11058,2.08916,0.324052,0.411346,41.6982,32.6447
-7227.35,0.977305,0.0800258,6,63,0,7228.69,-7.14774,1.88381,0.36327,0.416589,41.2122,32.4726
-7227.48,0.999824,0.0800258,5,31,0,7229.51,-7.13709,1.84982,0.361543,0.42039,41.343,32.55
-7227.15,0.836857,0.0800258,6,63,0,7228.97,-8.59482,2.14727,0.300389,0.368105,40.4688,31.9797
-7227.24,0.838622,0.0800258,6,63,0,7230.87,-7.86727,2.04598,0.359204,0.411895,41.7911,32.1942
-7227.03,0.939883,0.0800258,5,63,0,7229.34,-8.99987,2.2297,0.331827,0.417507,41.3364,31.8469
-7230.06,0.998857,0.0800258,5,31,0,7231.77,-9.70322,2.38511,0.275783,0.426897,41.6601,32.0118
-7229.69,0.999902,0.0800258,6,63,0,7233.66,-9.2995,2.35981,0.372873,0.359167,40.1448,32.104
-7227.33,0.883755,0.0800258,5,63,0,7233.16,-8.45472,2.16442,0.354313,0.368916,39.8241,31.966
-7225.57,0.999748,0.0800258,5,31,0,7229.14,-7.94871,2.02388,0.350273,0.376503,40.5123,32.3279
-7228.14,0.997726,0.0800258,5,31,0,7229.77,-6.66607,1.75564,0.360495,0.373377,41.4717,31.8241
-7227.27,0.940624,0.0800258,4,15,0,7228.84,-7.115,1.83436,0.362686,0.380009,41.2431,31.9505
-7229.2,0.738843,0.0800258,6,63,0,7231.33,-9.94387,2.42297,0.2917,0.386617,40.7008,32.9908
-7229.58,0.948211,0.0800258,6,63,0,7231.97,-10.4477,2.53055,0.323108,0.37185,40.0376,32.6377
-7228.89,0.980626,0.0800258,5,31,0,7231.87,-9.93689,2.47493,0.311473,0.371619,39.2073,32.5078
-7227.7,1,0.0800258,6,63,0,7230.88,-10.6052,2.61616,0.346068,0.409964,41.0656,32.818
-7225.74,0.995205,0.0800258,5,31,0,7228.07,-9.79358,2.42813,0.323855,0.37862,40.6704,32.2968
-7226.09,0.96104,0.0800258,6,63,0,7228.53,-7.91474,2.00861,0.329977,0.384928,40.4006,33.0053
-7227.57,0.939497,0.0800258,5,63,0,7230.16,-7.12281,1.88617,0.327535,0.369223,41.4595,31.8268
-7226.26,0.957289,0.0800258,5,63,0,7228.62,-7.67568,1.98787,0.339175,0.366689,41.36,32.2434
-7228.89,0.942242,0.0800258,5,31,0,7231.13,-8.90426,2.2387,0.307907,0.406031,38.9373,31.7867
-7228.15,0.987504,0.0800258,5,63,0,7231.87,-10.0453,2.47931,0.317884,0.382191,39.6741,31.5773
-7229.85,0.899404,0.0800258,4,15,0,7230.75,-9.92567,2.47819,0.302354,0.373985,39.4962,31.4113
-7227.26,0.889135,0.0800258,5,31,0,7232.02,-9.29564,2.29078,0.35243,0.40799,40.7532,32.8824
-7227.71,0.987359,0.0800258,5,63,0,7234.93,-8.96793,2.21807,0.36903,0.413917,41.0885,32.0298
-7227.47,0.989598,0.0800258,6,63,0,7229.35,-7.78694,1.95968,0.325291,0.369719,40.2492,32.453
-7228.23,0.999757,0.0800258,6,63,0,7231.44,-9.6161,2.40386,0.317779,0.438005,41.4997,32.2267
-7225.68,0.991616,0.0800258,5,31,0,7229.18,-9.41919,2.34146,0.345899,0.384122,40.2778,32.2239
-7226.35,0.983589,0.0800258,5,63,0,7229.65,-9.02752,2.28776,0.300212,0.376012,40.3784,32.4396
-7225.71,0.996183,0.0800258,5,63,0,7228.06,-8.65602,2.1761,0.361219,0.383973,40.4347,32.4203
-7227.36,0.994441,0.0800258,5,31,0,7228.47,-9.56115,2.39803,0.374137,0.376751,40.5377,32.0785
-7231.86,0.880954,0.0800258,5,63,0,7236.03,-9.59822,2.43285,0.274223,0.371891,39.3214,31.9666
-7227.71,0.990153,0.0800258,5,63,0,7233.84,-10.5879,2.6197,0.363167,0.401623,41.2622,32.232
-7225.02,0.982807,0.0800258,6,63,0,7229.13,-7.79618,2.0102,0.327588,0.38743,40.3764,32.4157
-7224.91,0.959173,0.0800258,5,63,0,7226.01,-8.4055,2.15265,0.328554,0.390038,40.786,32.4577
-7228.06,0.985563,0.0800258,5,31,0,7236.02,-9.41374,2.37409,0.352483,0.359798,40.9444,32.8218
-7228.3,0.983608,0.0800258,5,63,0,7231.47,-8.25542,2.07474,0.29318,0.432441,40.9678,32.6953
-7227.41,0.999692,0.0800258,6,63,0,7232.47,-8.84247,2.24429,0.348817,0.361971,40.0887,31.9057
-7228.46,0.938866,0.0800258,6,63,0,7231.42,-8.66881,2.16536,0.277865,0.427512,41.1448,32.3951
-7225.25,1,0.0800258,5,31,0,7229.46,-8.35933,2.12782,0.31422,0.383935,41.2293,31.8894
-7225.73,0.99333,0.0800258,6,63,0,7226.48,-9.2522,2.30961,0.330845,0.407418,40.5852,32.8171
-7227.13,0.992432,0.0800258,5,31,0,7227.89,-9.19089,2.31606,0.372587,0.389773,41.2988,32.9255
-7229.91,0.730264,0.0800258,6,63,0,7231.18,-9.30085,2.38765,0.277449,0.388768,40.6123,32.2644
-7233.73,0.939953,0.0800258,5,63,0,7236.06,-9.4889,2.31971,0.423876,0.40103,40.257,32.1412
-7231.2,0.90643,0.0800258,5,31,0,7237.51,-6.6822,1.82652,0.280861,0.393755,40.7279,32.0075
-7228.57,0.930265,0.0800258,6,63,0,7233.77,-9.84493,2.39883,0.349946,0.382243,40.6215,32.9625
-7230,0.811683,0.0800258,5,63,0,7233.22,-9.03753,2.21659,0.279079,0.399138,41.6111,32.732
-7228.8,0.998728,0.0800258,6,63,0,7234.87,-7.63641,1.95033,0.379876,0.374905,39.9051,31.7983
-7226.06,0.939208,0.0800258,5,31,0,7230.06,-7.73193,1.98924,0.352008,0.3871,39.8629,32.5056
-7226.68,0.974255,0.0800258,6,63,0,7229.77,-9.53987,2.37642,0.306764,0.405173,41.9133,32.2469
-7229.11,0.994939,0.0800258,5,31,0,7230.76,-10.3024,2.55608,0.318823,0.432342,40.9825,31.591
-7231.34,0.758818,0.0800258,5,63,0,7234.37,-9.77674,2.48539,0.336503,0.438755,41.1087,31.5763
-7228.9,0.989492,0.0800258,5,63,0,7235.22,-9.49616,2.31987,0.336038,0.418975,41.7001,32.4887
-7228.28,1,0.0800258,2,3,0,7229.27,-9.29822,2.37105,0.337545,0.421062,41.6872,32.4915
-7233.08,0.998892,0.0800258,5,31,0,7235.51,-9.71921,2.37865,0.364049,0.440017,39.4164,31.4755
-7228.65,0.911013,0.0800258,5,31,0,7235.19,-9.60971,2.45178,0.331064,0.404408,41.4554,32.7368
-7230.53,0.934511,0.0800258,5,31,0,7233.94,-9.81868,2.46101,0.330717,0.385206,40.1852,30.7668
-7230.96,0.940785,0.0800258,5,63,0,7233.64,-9.16362,2.33353,0.339062,0.404629,39.6733,30.8978
-7230.86,0.782283,0.0800258,5,63,0,7235.21,-9.19852,2.26747,0.331702,0.385687,39.7856,30.8742
-7228.25,0.995411,0.0800258,5,63,0,7233.7,-7.77844,2.03858,0.363079,0.41374,40.1838,32.8183
-7226.63,0.997878,0.0800258,6,63,0,7232.4,-9.0884,2.26636,0.300868,0.375732,41.3953,31.8438
-7226.69,0.985055,0.0800258,6,63,0,7229.73,-6.96713,1.83796,0.358069,0.393187,40.6048,32.7521
-7227.17,0.814671,0.0800258,5,63,0,7231.78,-9.32144,2.31172,0.351484,0.393482,42.0271,32.794
-7228.57,0.793122,0.0800258,6,63,0,7232.21,-9.07,2.33343,0.300605,0.379737,41.4195,32.5322
-7227.74,0.98941,0.0800258,5,35,0,7229.63,-9.12456,2.23586,0.336083,0.408462,40.8996,32.1522
-7225.98,0.978568,0.0800258,5,39,0,7230.73,-9.46839,2.37588,0.338218,0.392106,40.9579,31.6314
-7226.82,0.955959,0.0800258,6,63,0,7229.51,-7.23098,1.8963,0.301908,0.397607,40.734,32.9898
-7226.53,0.999301,0.0800258,5,31,0,7227.41,-7.26938,1.89189,0.301406,0.396505,40.7142,32.9557
-7227.88,0.859684,0.0800258,6,63,0,7228.62,-7.01714,1.87075,0.307266,0.389117,41.2749,32.9841
-7228.01,0.997533,0.0800258,6,63,0,7231.36,-10.2357,2.56447,0.310059,0.412413,40.2723,32.1204
-7225.5,0.918804,0.0800258,6,63,0,7232.85,-9.05503,2.27028,0.351387,0.38304,41.4212,32.2682
-7227.4,0.965387,0.0800258,5,63,0,7229.14,-7.70493,1.98827,0.29337,0.363409,40.4788,32.3354
-7226.35,0.970442,0.0800258,5,31,0,7228.9,-7.54355,1.93651,0.324529,0.364483,41.0481,32.3354
-7230.62,0.982702,0.0800258,5,63,0,7231.51,-8.27846,2.11855,0.347891,0.459747,41.3629,32.809
-7225.21,0.999433,0.0800258,5,47,0,7232.76,-8.83936,2.23054,0.310935,0.383282,40.6257,32.5893
-7225.43,0.996844,0.0800258,6,63,0,7226.48,-8.58864,2.16765,0.350288,0.405237,41.0725,31.8938
-7226.98,0.974782,0.0800258,5,31,0,7228.21,-8.2719,2.11897,0.35555,0.395538,39.4634,32.0339
-7226.28,0.988359,0.0800258,6,63,0,7228.38,-8.95342,2.23439,0.303893,0.37164,41.2258,32.2828
-7229.86,0.597363,0.0800258,6,63,0,7232.75,-7.41316,1.86097,0.356247,0.414904,40.327,32.3016
-7230.57,0.929202,0.0800258,5,31,0,7235.39,-6.59161,1.70367,0.276562,0.404997,41.1094,32.7644
-7227.73,0.888685,0.0800258,5,31,0,7233.89,-7.11756,1.818,0.329923,0.374034,41.2376,31.9477
-7226.12,0.973613,0.0800258,6,63,0,7228.72,-7.71107,1.96804,0.322823,0.416707,40.8713,32.6857
-7227.28,0.999986,0.0800258,6,63,0,7228.49,-9.16091,2.29569,0.28713,0.374981,41.0505,31.7318
-7225.66,0.979925,0.0800258,5,31,0,7228.54,-9.55565,2.38016,0.32411,0.375005,40.5801,32.2714
-7226.52,0.943678,0.0800258,5,31,0,7228.51,-8.88549,2.25872,0.36948,0.406598,40.454,32.2413
-7226.26,0.996773,0.0800258,5,63,0,7229.82,-8.6574,2.16864,0.365504,0.410422,40.6836,32.1407
-7228.15,0.878761,0.0800258,5,63,0,7231.52,-8.06556,2.06367,0.323236,0.365477,40.6876,33.4967
-7226.01,0.99975,0.0800258,5,31,0,7229.37,-7.72477,1.99105,0.346896,0.397975,41.6449,32.8051
-7226.66,0.884236,0.0800258,6,63,0,7228.84,-9.60972,2.40388,0.307508,0.390896,40.0596,31.7534
-7226.07,0.943531,0.0800258,5,31,0,7227.49,-9.27122,2.33114,0.312698,0.391296,40.2246,31.7272
-7226.24,0.99685,0.0800258,5,63,0,7227.84,-8.30328,2.10518,0.305205,0.400382,41.0762,31.5065
-7226.03,0.603717,0.0800258,4,19,0,7230.94,-8.21112,2.1128,0.307235,0.39567,41.1367,31.6903
-7227.21,0.998078,0.0800258,5,31,0,7228.94,-7.51,1.96222,0.316658,0.374086,41.8573,32.7801
-7228.24,0.982198,0.0800258,5,31,0,7231.38,-9.09662,2.25667,0.372539,0.367892,41.5521,32.2777
-7225.3,0.995844,0.0800258,5,31,0,7228.84,-9.01404,2.25712,0.323253,0.382377,40.4578,32.6716
-7225.22,0.997031,0.0800258,6,63,0,7226.72,-8.06327,2.05967,0.331172,0.403486,41.2762,31.893
-7226.67,0.964327,0.0800258,5,31,0,7227.67,-9.01894,2.25892,0.344293,0.39648,39.9256,31.5428
-7227.61,0.908936,0.0800258,6,63,0,7229.63,-9.245,2.33703,0.357312,0.392599,40.192,31.396
-7226.87,0.936577,0.0800258,6,63,0,7229.72,-7.56264,1.96983,0.347641,0.377607,41.5716,32.9478
-7226.03,0.998365,0.0800258,5,63,0,7231.01,-7.98689,2.02397,0.331114,0.368864,40.4038,32.2083
-7224.97,0.999884,0.0800258,5,63,0,7227.82,-8.27612,2.12209,0.335842,0.391192,40.5638,32.0503
-7226.59,0.992894,0.0800258,5,63,0,7226.97,-8.73226,2.21694,0.318736,0.379072,42.1013,32.0045
-7228.72,0.9975,0.0800258,5,31,0,7230.96,-9.1387,2.29126,0.332998,0.372706,42.3486,31.4332
-7228.43,0.887691,0.0800258,6,63,0,7235.02,-6.0873,1.64635,0.30225,0.384376,41.539,32.2983
-7229.45,0.76894,0.0800258,6,63,0,7233.31,-9.52773,2.33459,0.365629,0.414409,40.2276,33.0754
-7226.57,0.799441,0.0800258,6,63,0,7234.1,-8.13317,2.08711,0.334427,0.425706,40.5811,31.8347
-7226.05,0.893245,0.0800258,5,31,0,7228.67,-8.71582,2.22711,0.33745,0.37431,40.6658,31.869
-7227.63,0.982229,0.0800258,6,63,0,7230.02,-7.02967,1.86235,0.375067,0.390118,40.4569,32.3908
-7228.56,0.869239,0.0800258,5,63,0,7233.46,-9.4685,2.40675,0.379662,0.387174,40.9458,32.5554
-7228.98,0.848757,0.0800258,6,63,0,7233.32,-8.49666,2.20072,0.279109,0.391026,40.7818,31.6674
-7225.66,0.951523,0.0800258,5,31,0,7231.37,-8.09235,2.05589,0.341564,0.389496,41.7056,32.6733
-7229.83,0.767345,0.0800258,5,63,0,7232.48,-9.24001,2.29942,0.255014,0.417408,40.6933,32.7487
-7230.41,0.851263,0.0800258,6,63,0,7236,-9.90194,2.43279,0.379848,0.399109,42.5701,32.2916
-7230.97,0.963501,0.0800258,6,63,0,7232.51,-9.7979,2.47021,0.281073,0.381355,39.0987,32.2338
-7226.65,0.998484,0.0800258,5,31,0,7233.44,-9.55825,2.40791,0.340884,0.402004,39.9507,32.5758
-7226.89,0.998975,0.0800258,6,63,0,7227.98,-9.29568,2.35026,0.335179,0.397459,39.7561,32.8306
-7227.44,0.999286,0.0800258,6,63,0,7229.54,-7.54567,1.92978,0.310861,0.373296,39.6347,32.0712
-7227.95,0.92126,0.0800258,6,63,0,7230.52,-7.5958,1.98316,0.312798,0.391444,39.3002,31.8661
-7226.97,0.906296,0.0800258,6,63,0,7232.52,-9.47953,2.36322,0.321145,0.365113,41.7105,32.17
-7225.91,0.902139,0.0800258,6,63,0,7229.73,-8.7205,2.21141,0.341658,0.420019,40.4385,32.2281
-7226.41,0.996925,0.0800258,5,63,0,7230.02,-8.02672,2.04469,0.303967,0.405685,39.8429,31.9814
-7228.68,0.998115,0.0800258,5,31,0,7230.47,-7.04506,1.83467,0.352711,0.379072,39.1326,32.3311
-7228.44,0.986152,0.0800258,6,63,0,7231.98,-7.65028,1.9768,0.264201,0.407512,41.0645,32.7311
-7226.3,0.943319,0.0800258,5,31,0,7230.45,-7.88461,2.01055,0.304411,0.377908,41.2202,32.8814
-7228.57,0.618088,0.0800258,6,63,0,7231.1,-7.63872,1.91675,0.3481,0.38449,41.8141,32.3427
-7227.88,0.948151,0.0800258,6,63,0,7231.71,-8.82549,2.25456,0.296812,0.402223,42.0943,32.7196
-7233.83,0.996941,0.0800258,5,63,0,7238.3,-10.6673,2.5985,0.271254,0.373161,39.6055,33.4082
-7234.42,0.922807,0.0800258,6,63,0,7239.16,-9.30813,2.3754,0.405178,0.438042,41.6862,31.4492
-7229.8,0.996839,0.0800258,5,31,0,7237.18,-9.02458,2.2295,0.378277,0.388074,42.0625,31.6499
-7227.18,0.905542,0.0800258,5,63,0,7233.67,-9.8086,2.42168,0.327555,0.398801,42.1322,32.5589
-7226.29,0.793294,0.0800258,5,63,0,7233.47,-8.57324,2.14566,0.307663,0.37303,40.3483,32.4515
-7228.52,0.633159,0.0800258,6,63,0,7233.57,-9.89951,2.48027,0.353132,0.394672,41.3264,33.4082
-7225.24,0.988139,0.0800258,5,31,0,7229.35,-8.58852,2.16525,0.316325,0.380138,40.6227,32.6624
-7226.91,0.997751,0.0800258,5,63,0,7227.48,-7.21287,1.86861,0.341848,0.397633,41.5481,31.5438
-7228.54,0.774412,0.0800258,6,63,0,7231.85,-9.77476,2.46816,0.314885,0.371453,39.9806,32.8775
-7230.13,0.951409,0.0800258,6,63,0,7234.65,-10.1706,2.53834,0.349314,0.379058,42.754,32.7152
-7226.22,0.968497,0.0800258,5,31,0,7233.37,-8.70081,2.1766,0.323553,0.416502,40.9346,32.8066
