# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2025-04-28 20:40:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/182mky5f.json
# init = 2 (Default)
# random
#   seed = 51468
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_baselinebxhjy7_k/model_baseline-20250428164048_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_baseline.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.115138
# Diagonal elements of inverse mass matrix:
# 0.00031779, 1.96086e-05, 0.00181632, 0.00430608, 1.22908, 0.000553546
-354184,0.9996,0.115138,5,31,0,354188,2.08019,-0.00214268,0.341503,0.360194,38.1168,32.7104
-354182,0.983318,0.115138,5,31,0,354186,2.0665,0.000640216,0.3162,0.372742,39.1786,32.9998
-354183,0.998456,0.115138,5,31,0,354184,2.06925,0.000170898,0.342548,0.404614,41.9658,30.0212
-354181,0.973406,0.115138,5,31,0,354185,2.04735,0.00393321,0.337672,0.377907,40.0765,31.161
-354183,0.734068,0.115138,5,31,0,354186,2.09246,-0.00271837,0.309816,0.422308,40.5912,31.735
-354181,0.998978,0.115138,5,31,0,354184,2.07745,-0.00175106,0.316235,0.380729,41.1816,31.0099
-354184,0.553665,0.115138,5,31,0,354187,2.05818,0.00351278,0.340518,0.419631,39.8598,32.2118
-354186,0.951693,0.115138,5,31,0,354188,2.07878,-0.00296763,0.373809,0.396493,40.3429,33.1559
-354180,0.999912,0.115138,4,31,0,354186,2.06464,0.00105974,0.291644,0.416036,41.04,31.4152
-354183,0.913241,0.115138,5,31,0,354184,2.09126,-0.00408126,0.255916,0.425685,40.1266,31.4645
-354184,0.988018,0.115138,5,31,0,354188,2.08531,-0.00220605,0.25065,0.383033,41.9341,32.5472
-354184,0.962261,0.115138,5,31,0,354188,2.05691,0.00282378,0.363231,0.437286,39.5482,30.1428
-354183,0.866312,0.115138,5,31,0,354187,2.0658,7.95662e-05,0.247422,0.395201,40.2402,32.3529
-354181,0.777939,0.115138,4,27,0,354186,2.07363,0.000290044,0.300752,0.37513,40.7667,31.6548
-354183,0.617537,0.115138,4,27,0,354186,2.08415,-0.00112274,0.307494,0.418103,39.9361,31.7905
-354182,0.992693,0.115138,5,31,0,354184,2.06372,0.00173308,0.353241,0.446408,40.0352,31.5586
-354182,0.998382,0.115138,5,31,0,354185,2.06277,0.00148172,0.351765,0.458732,41.1499,31.3681
-354183,0.983201,0.115138,5,31,0,354185,2.0552,0.00264391,0.313814,0.339123,39.8268,32.3249
-354181,0.970615,0.115138,4,15,0,354184,2.05604,0.00276053,0.315248,0.360191,40.5865,32.3706
-354181,0.929831,0.115138,5,31,0,354184,2.08459,-0.00307266,0.343789,0.427114,39.7282,31.5495
-354183,0.910311,0.115138,4,31,0,354188,2.08933,-0.00244019,0.347276,0.4332,39.3418,31.1019
-354184,0.989859,0.115138,5,31,0,354187,2.09206,-0.00337993,0.329225,0.382057,38.3341,30.7301
-354182,0.993217,0.115138,5,31,0,354185,2.09738,-0.00499626,0.3523,0.420256,40.9643,31.3102
-354180,0.931034,0.115138,5,31,0,354183,2.0796,-0.00174063,0.308547,0.38223,40.881,32.208
-354184,0.629384,0.115138,5,31,0,354188,2.04567,0.0029972,0.369503,0.382583,40.4968,31.5991
-354181,0.978153,0.115138,5,31,0,354185,2.07638,-0.00189149,0.290391,0.385589,40.6219,31.9533
-354181,0.992948,0.115138,5,31,0,354182,2.08528,-0.00207476,0.292176,0.389281,40.7917,31.3386
-354181,0.998255,0.115138,5,31,0,354182,2.08291,-0.00248943,0.365962,0.403917,41.1497,31.8708
-354181,0.938406,0.115138,5,31,0,354182,2.05995,0.00124858,0.300605,0.368723,40.0388,31.6748
-354181,0.992217,0.115138,5,31,0,354182,2.08259,-0.00249696,0.35983,0.405263,41.6579,31.9341
-354180,0.999472,0.115138,5,31,0,354183,2.06485,0.000990428,0.302219,0.397162,40.7993,32.0648
-354182,0.96422,0.115138,5,31,0,354183,2.03828,0.00552002,0.309724,0.376176,41.5559,31.1638
-354182,0.998895,0.115138,5,31,0,354185,2.10141,-0.00541572,0.333662,0.404018,39.8535,32.3117
-354184,0.935682,0.115138,5,31,0,354186,2.09609,-0.00432558,0.326953,0.339712,40.3051,32.4767
-354184,0.857344,0.115138,5,31,0,354188,2.08572,-0.00286175,0.276355,0.34307,40.4328,32.1245
-354183,0.852754,0.115138,5,31,0,354188,2.0842,-0.00246481,0.354577,0.454476,41.6605,30.7005
-354183,0.675291,0.115138,5,31,0,354188,2.05663,0.00349957,0.330126,0.44761,40.8352,31.6875
-354182,0.85595,0.115138,5,31,0,354187,2.06249,0.00165208,0.345295,0.350175,39.3921,31.7731
-354182,0.971162,0.115138,4,31,0,354185,2.0822,-0.00248182,0.294494,0.419748,41.9279,31.1732
-354183,0.997977,0.115138,4,15,0,354184,2.08736,-0.00319564,0.283527,0.440001,42.1221,31.549
-354180,0.998824,0.115138,4,31,0,354184,2.08393,-0.00228336,0.314975,0.382705,40.9668,31.3882
-354180,0.751505,0.115138,5,31,0,354182,2.06338,0.000934634,0.339138,0.410543,40.2124,31.3315
-354189,0.916717,0.115138,4,31,0,354190,2.10846,-0.00616737,0.446346,0.382559,40.2827,32.6743
-354185,1,0.115138,5,31,0,354191,2.07124,0.000294664,0.214476,0.421713,39.8917,30.8816
-354185,0.999244,0.115138,5,31,0,354187,2.09716,-0.00439977,0.413307,0.364717,40.3473,32.2095
-354183,0.891426,0.115138,4,15,0,354187,2.08826,-0.00393458,0.383164,0.362055,40.3151,31.7495
-354186,0.901325,0.115138,5,31,0,354188,2.0633,0.00240164,0.261182,0.365027,40.8731,30.325
-354182,1,0.115138,4,31,0,354187,2.06279,0.00218184,0.298477,0.410473,41.429,31.1249
-354182,0.999464,0.115138,5,31,0,354185,2.08436,-0.00328146,0.356299,0.398342,39.9898,32.4591
-354184,0.942416,0.115138,4,15,0,354186,2.08625,-0.002431,0.283691,0.390842,38.3086,32.4915
-354180,0.945583,0.115138,4,23,0,354188,2.07021,0.000459154,0.329373,0.40182,40.5578,31.4975
-354181,0.99503,0.115138,4,31,0,354182,2.05551,0.00300074,0.33513,0.368542,41.2,32.1991
-354181,1,0.115138,5,31,0,354182,2.07104,-0.000426359,0.325134,0.429175,39.7687,30.9941
-354181,0.967448,0.115138,5,31,0,354183,2.06896,-0.000123542,0.367278,0.367406,40.4294,31.3147
-354181,0.994354,0.115138,5,31,0,354182,2.07103,0.000317333,0.303374,0.428763,41.0389,31.3444
-354181,0.999546,0.115138,5,31,0,354182,2.06458,0.00130556,0.320398,0.420596,41.4172,30.7409
-354182,0.773097,0.115138,5,31,0,354184,2.06721,-0.000469658,0.318552,0.39706,41.1001,32.5755
-354181,0.999367,0.115138,5,31,0,354184,2.04369,0.00437891,0.315155,0.380992,41.0627,31.7891
-354183,0.9731,0.115138,5,31,0,354187,2.08509,-0.00314074,0.348684,0.444584,39.4225,30.8841
-354180,0.998404,0.115138,4,15,0,354183,2.0786,-0.00163789,0.332073,0.41065,39.8479,31.3864
-354181,0.955935,0.115138,5,31,0,354182,2.05312,0.00339071,0.330513,0.386669,41.2905,31.92
-354182,0.748443,0.115138,5,31,0,354183,2.05367,0.00177614,0.359857,0.384155,40.526,31.6298
-354182,0.987423,0.115138,3,11,0,354183,2.0624,0.000193975,0.350844,0.391919,40.4666,31.64
-354180,0.999015,0.115138,2,3,0,354182,2.06504,0.000972951,0.35335,0.391665,40.508,31.6164
-354181,0.996226,0.115138,5,31,0,354182,2.09002,-0.00343938,0.30724,0.372411,40.769,31.4147
-354181,0.979661,0.115138,5,31,0,354183,2.07055,0.000248674,0.364078,0.428671,40.2778,31.5009
-354181,0.926207,0.115138,5,31,0,354182,2.06983,0.000473507,0.268884,0.393036,41.3992,31.8084
-354181,0.879203,0.115138,5,31,0,354183,2.07011,0.000614542,0.345954,0.419757,40.8159,31.9018
-354180,0.999833,0.115138,5,31,0,354181,2.07173,-0.000366307,0.30973,0.38526,40.1707,31.0454
-354180,0.998613,0.115138,5,31,0,354181,2.07122,-8.63989e-05,0.330087,0.402375,40.8583,32.3429
-354181,0.857319,0.115138,5,31,0,354182,2.07708,-0.00187015,0.322364,0.415791,40.9162,31.4961
-354180,0.998534,0.115138,5,31,0,354183,2.0693,9.69381e-05,0.352069,0.418164,40.8764,31.8726
-354181,0.982233,0.115138,4,31,0,354184,2.07914,-0.00153961,0.287211,0.421765,40.7764,31.7459
-354181,0.99432,0.115138,5,31,0,354184,2.0696,0.000194633,0.280924,0.424252,40.3895,31.9694
-354182,0.873279,0.115138,5,31,0,354183,2.07173,-0.000980623,0.375657,0.357152,40.5697,31.7811
-354184,0.75747,0.115138,5,31,0,354187,2.07368,-0.00188817,0.279216,0.417638,40.9039,32.0975
-354180,0.953035,0.115138,4,31,0,354186,2.07278,-0.000675334,0.34684,0.408325,39.4591,31.9401
-354182,0.809762,0.115138,5,31,0,354184,2.06199,0.000540849,0.355027,0.410661,39.5697,32.4116
-354181,0.995793,0.115138,3,15,0,354189,2.06378,0.000598586,0.352015,0.408721,39.906,32.176
-354180,0.915692,0.115138,3,11,0,354182,2.06995,-0.000411394,0.331146,0.399981,40.2599,31.8338
-354182,0.991484,0.115138,5,31,0,354182,2.05699,0.00255021,0.335922,0.412314,38.6853,31.3327
