# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2025-04-28 20:40:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/182mky5f.json
# init = 2 (Default)
# random
#   seed = 51468
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_baselinebxhjy7_k/model_baseline-20250428164048_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_baseline.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.113482
# Diagonal elements of inverse mass matrix:
# 0.00025277, 1.76986e-05, 0.00139073, 0.00496888, 1.02473, 0.00050738
-354184,0.781486,0.113482,5,31,0,354188,2.05993,0.0028933,0.340007,0.397448,40.0998,29.971
-354185,0.992808,0.113482,5,31,0,354188,2.0844,-0.00304073,0.310876,0.381269,43.1636,32.6582
-354183,0.996769,0.113482,5,31,0,354187,2.08951,-0.00276378,0.364352,0.381937,38.5228,31.1277
-354182,0.970065,0.113482,5,31,0,354186,2.07619,-0.00171072,0.317722,0.394464,38.8497,32.2821
-354183,0.757196,0.113482,5,31,0,354187,2.08115,-0.00103079,0.382857,0.426515,38.8862,31.6315
-354181,1,0.113482,5,31,0,354185,2.05469,0.00204499,0.335438,0.371997,40.9801,31.5122
-354182,0.99905,0.113482,5,31,0,354184,2.06898,-0.000490114,0.301702,0.38854,42.1503,32.3517
-354182,0.986734,0.113482,5,31,0,354186,2.06894,0.0011369,0.364122,0.40752,39.2241,30.8222
-354181,0.779087,0.113482,5,31,0,354187,2.08395,-0.00177146,0.315124,0.406542,41.6108,32.1577
-354181,0.99995,0.113482,5,31,0,354182,2.07469,-0.000458271,0.321932,0.408605,40.9593,32.5958
-354182,0.985464,0.113482,5,31,0,354184,2.05581,0.00220355,0.302353,0.362884,41.5366,31.5077
-354181,0.999638,0.113482,5,31,0,354183,2.06397,0.000980624,0.350964,0.397103,42.2289,32.2359
-354182,0.971886,0.113482,5,31,0,354184,2.07976,-0.00175955,0.304837,0.383511,42.8273,31.8258
-354181,0.767908,0.113482,5,31,0,354185,2.08058,-0.00199897,0.2861,0.387454,41.8275,31.7323
-354183,0.780992,0.113482,5,31,0,354185,2.07986,-0.00196486,0.260383,0.407644,41.7862,32.1646
-354185,0.939024,0.113482,5,31,0,354189,2.08229,-0.00253778,0.385575,0.351301,42.5197,31.2655
-354181,0.974548,0.113482,5,31,0,354187,2.07842,-0.00153182,0.32353,0.360759,40.902,32.1485
-354184,0.969235,0.113482,5,31,0,354188,2.05843,0.00221878,0.236546,0.399094,40.1183,32.7075
-354184,0.911094,0.113482,5,31,0,354187,2.06855,0.000992674,0.397395,0.409538,41.522,30.1652
-354181,0.999958,0.113482,5,31,0,354187,2.08061,-0.00245971,0.383286,0.391934,39.9923,31.6381
-354181,0.966913,0.113482,5,31,0,354183,2.0736,-0.000482613,0.303573,0.403355,41.4156,32.3795
-354181,0.985903,0.113482,5,31,0,354183,2.05619,0.00252726,0.356891,0.37919,39.077,31.2443
-354181,0.886316,0.113482,4,31,0,354186,2.06491,0.000306322,0.362927,0.395698,39.9009,31.542
-354181,0.86774,0.113482,5,31,0,354183,2.07,-0.000613236,0.349274,0.380211,40.2097,32.4614
-354182,0.904189,0.113482,4,23,0,354186,2.06754,-0.000531789,0.29579,0.414797,40.358,31.6392
-354181,0.923953,0.113482,4,23,0,354186,2.07485,0.000312012,0.322701,0.403517,40.1688,31.6904
-354181,0.807015,0.113482,4,23,0,354186,2.06719,-0.000443867,0.313175,0.412149,40.8039,31.5705
-354182,0.992326,0.113482,5,31,0,354183,2.06142,0.00129671,0.282715,0.366257,40.455,30.9397
-354182,0.998375,0.113482,5,31,0,354187,2.06101,0.0014403,0.278189,0.368399,40.7869,30.906
-354181,0.998617,0.113482,5,31,0,354183,2.06651,0.000707143,0.266445,0.376583,41.103,31.3342
-354183,0.976098,0.113482,4,15,0,354183,2.06683,0.000944244,0.264532,0.358517,41.0348,31.8284
-354183,0.973088,0.113482,5,31,0,354188,2.05998,0.00145061,0.402607,0.443813,40.1216,31.7109
-354183,0.912417,0.113482,5,31,0,354187,2.07742,-0.00209516,0.330265,0.386543,41.8213,32.7487
-354182,0.934522,0.113482,5,31,0,354184,2.0717,-0.000150094,0.32694,0.402595,38.6132,30.7944
-354183,0.995999,0.113482,5,31,0,354184,2.0519,0.00319417,0.320567,0.382369,42.7877,32.5116
-354182,0.977962,0.113482,5,31,0,354185,2.09519,-0.00461363,0.344573,0.409786,39.0804,30.9749
-354184,0.957042,0.113482,5,31,0,354187,2.10482,-0.00557793,0.387812,0.420099,40.6,32.0079
-354184,0.892414,0.113482,5,31,0,354187,2.02979,0.00739593,0.274593,0.374813,40.4126,31.3966
-354181,0.954548,0.113482,5,31,0,354188,2.06806,0.000959182,0.38728,0.422119,40.7415,31.6114
-354182,0.920688,0.113482,5,31,0,354184,2.09404,-0.00429499,0.287654,0.370288,40.9952,31.8533
-354183,0.896048,0.113482,5,31,0,354185,2.10355,-0.00586094,0.314151,0.420035,40.397,32.4729
-354180,0.999617,0.113482,5,31,0,354183,2.07448,-0.000779871,0.312664,0.422394,40.9647,31.8085
-354180,0.789921,0.113482,5,31,0,354182,2.05922,0.00185212,0.345119,0.391382,39.688,32.0768
-354180,0.998744,0.113482,5,31,0,354181,2.06716,0.000608411,0.315902,0.390454,41.0068,30.8638
-354180,0.842774,0.113482,5,31,0,354182,2.07018,0.000291186,0.338515,0.38318,40.0435,32.3966
-354181,0.999505,0.113482,5,31,0,354182,2.05208,0.00348736,0.330675,0.369947,39.9084,31.9867
-354181,0.999453,0.113482,5,31,0,354182,2.05529,0.00248858,0.33477,0.367944,39.6118,31.9401
-354181,0.71421,0.113482,5,31,0,354185,2.06953,0.000544256,0.309318,0.421636,39.7166,32.1814
-354183,0.992582,0.113482,5,31,0,354185,2.09424,-0.00454189,0.294244,0.444433,40.9172,32.5136
-354185,0.991249,0.113482,4,15,0,354185,2.09093,-0.00322706,0.287986,0.450663,40.5697,32.994
-354182,0.992997,0.113482,5,31,0,354186,2.09445,-0.00470418,0.321207,0.431858,41.2733,31.538
-354181,0.872546,0.113482,4,31,0,354188,2.08822,-0.00263809,0.310312,0.381339,40.5006,31.3981
-354181,0.884563,0.113482,5,31,0,354184,2.0629,0.000949141,0.356074,0.362807,40.2454,31.7126
-354183,0.970044,0.113482,5,31,0,354185,2.08252,-0.00242808,0.389585,0.352029,41.2988,31.2185
-354183,0.970249,0.113482,5,31,0,354186,2.08407,-0.00208865,0.302809,0.425136,39.2486,30.5427
-354182,0.991705,0.113482,5,31,0,354184,2.06124,0.00124369,0.322961,0.372659,40.7317,33.0052
-354182,0.899437,0.113482,5,31,0,354184,2.07516,-8.12294e-06,0.337022,0.416062,39.8282,30.4346
-354181,0.996919,0.113482,5,31,0,354183,2.07261,-0.000522826,0.335661,0.363412,41.8148,32.1755
-354180,0.994136,0.113482,5,31,0,354181,2.07287,-0.00033647,0.346894,0.388381,40.869,31.9532
-354181,0.965742,0.113482,4,15,0,354182,2.08318,-0.00223271,0.364988,0.37594,41.949,31.2581
-354180,0.998327,0.113482,4,31,0,354183,2.07179,-0.000165708,0.339532,0.383115,40.3897,31.1826
-354181,0.740815,0.113482,3,15,0,354183,2.07333,0.000480455,0.347664,0.376483,40.2015,31.1751
-354182,0.999985,0.113482,4,15,0,354183,2.06144,0.000971828,0.331008,0.36421,39.5015,30.8591
-354183,0.947373,0.113482,5,31,0,354186,2.06204,0.00102293,0.314135,0.412592,40.8648,33.2746
-354185,0.990236,0.113482,5,31,0,354187,2.09662,-0.00455015,0.383531,0.402388,41.179,29.868
-354183,0.932871,0.113482,4,15,0,354186,2.08678,-0.00339578,0.366271,0.404288,40.9915,30.0983
-354181,1,0.113482,5,31,0,354184,2.08272,-0.00250848,0.296067,0.374562,40.346,32.582
-354186,0.679214,0.113482,5,31,0,354189,2.0455,0.00596978,0.36132,0.399144,38.9696,30.9863
-354183,0.997565,0.113482,5,31,0,354187,2.07394,-0.00154161,0.289895,0.383358,42.4653,31.7889
-354184,1,0.113482,5,31,0,354188,2.03027,0.00796714,0.340394,0.40825,40.6532,31.3733
-354181,0.999802,0.113482,5,31,0,354186,2.07459,-0.000453338,0.340996,0.367577,41.7035,31.7557
-354184,0.862239,0.113482,5,31,0,354184,2.10228,-0.00480403,0.35236,0.425825,39.5099,31.281
-354181,0.990774,0.113482,5,31,0,354184,2.06053,0.00142249,0.329701,0.365435,40.659,32.3503
-354182,0.999501,0.113482,5,31,0,354183,2.08767,-0.00270649,0.308564,0.377596,38.9074,31.5199
-354184,0.990743,0.113482,5,31,0,354186,2.05511,0.0031646,0.293343,0.408238,37.7523,31.6502
-354183,0.8058,0.113482,5,31,0,354188,2.06481,0.00192403,0.335687,0.360297,39.0472,32.0352
-354184,0.900796,0.113482,5,31,0,354188,2.08447,-0.00188122,0.282375,0.392152,41.8082,30.0447
-354184,0.878922,0.113482,5,31,0,354188,2.09265,-0.00460946,0.320814,0.376688,41.6286,30.1106
-354184,0.793431,0.113482,5,31,0,354188,2.07575,0.000453273,0.326294,0.428176,40.7629,32.6712
-354181,0.73124,0.113482,4,27,0,354189,2.06498,0.000356395,0.329058,0.427827,39.8562,32.0344
-354184,0.525329,0.113482,4,27,0,354189,2.0692,0.00169322,0.323922,0.426013,40.0168,31.9874
-354184,1,0.113482,2,7,0,354185,2.0653,-0.000539522,0.32275,0.435856,39.7221,31.9088
-354183,0.993235,0.113482,5,31,0,354186,2.06504,0.00212181,0.333336,0.356964,41.4018,31.2447
-354182,0.896446,0.113482,5,31,0,354185,2.08407,-0.00334228,0.341567,0.42207,41.0218,31.556
