# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2025-04-28 19:09:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/mu80ke9f.json
# init = 2 (Default)
# random
#   seed = 35095
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/model_baseline_a2km8w8/model_baseline-20250428150942_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_baseline.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.0773117
# Diagonal elements of inverse mass matrix:
# 1.12588, 0.0518961, 0.000659501, 0.00242313, 0.557613, 0.000274715
-7224.99,0.964732,0.0773117,5,31,0,7226.8,-8.81623,2.22711,0.325131,0.392479,40.4605,32.6503
-7225.94,0.997093,0.0773117,6,63,0,7227.63,-8.76502,2.21508,0.361646,0.4013,40.4532,31.8293
-7227.81,0.963518,0.0773117,5,47,0,7229.21,-9.90479,2.44636,0.299939,0.386547,41.9702,32.7915
-7228.21,0.999307,0.0773117,6,63,0,7231.65,-9.6492,2.3909,0.322185,0.400853,40.8911,31.0645
-7225.34,0.999578,0.0773117,5,31,0,7229.04,-8.76812,2.21296,0.304621,0.39012,41.398,32.2353
-7225.36,0.952206,0.0773117,4,31,0,7226.51,-8.82948,2.20933,0.309697,0.38994,41.343,32.242
-7225.41,0.999632,0.0773117,5,63,0,7228.38,-8.4203,2.15292,0.306046,0.39339,41.2976,32.1045
-7226.57,0.866492,0.0773117,6,63,0,7228.04,-8.15172,2.03809,0.341521,0.389842,40.2254,32.2206
-7228.44,0.949526,0.0773117,5,63,0,7229.98,-7.04301,1.87193,0.325646,0.43082,41.4328,32.3591
-7227.13,0.998304,0.0773117,6,63,0,7230.79,-8.01865,2.05276,0.298418,0.362288,40.4449,32.1008
-7226.57,0.999835,0.0773117,6,63,0,7229.7,-7.90571,2.02393,0.360701,0.389176,39.8629,32.7709
-7226.71,0.996118,0.0773117,6,63,0,7228.54,-9.40365,2.34494,0.298358,0.397805,41.6482,31.8067
-7230.93,0.757201,0.0773117,6,63,0,7233.09,-6.14507,1.68423,0.369587,0.385489,39.8027,32.9186
-7225.95,0.999883,0.0773117,5,31,0,7232.28,-7.27181,1.88424,0.333238,0.387684,41.2161,31.7194
-7229.69,0.998693,0.0773117,5,31,0,7230.58,-5.73934,1.56718,0.341134,0.391782,42.016,31.9927
-7230.97,0.968926,0.0773117,4,15,0,7231.3,-5.51455,1.52648,0.346656,0.391435,42.1286,31.8629
-7227.06,0.884087,0.0773117,5,31,0,7232.48,-6.37292,1.6908,0.335968,0.390436,40.9487,31.8812
-7225.8,0.933242,0.0773117,5,31,0,7228.29,-7.41771,1.94493,0.320424,0.386017,40.4353,32.449
-7229.38,0.999041,0.0773117,6,63,0,7230.62,-7.73052,1.98965,0.378467,0.387677,40.6291,31.0555
-7227.1,0.925434,0.0773117,4,31,0,7232.66,-7.71315,1.96937,0.36896,0.386022,40.71,31.5876
-7228.06,0.768587,0.0773117,6,63,0,7231.07,-9.44885,2.38965,0.280423,0.380115,41.1668,32.5413
-7228.6,0.931511,0.0773117,6,63,0,7234.81,-7.30641,1.87735,0.314976,0.371978,40.3557,31.231
-7226.89,0.978302,0.0773117,5,31,0,7230.47,-8.49486,2.12869,0.334836,0.3739,39.7752,31.8888
-7225.65,0.713796,0.0773117,5,63,0,7230.42,-7.64768,1.94779,0.338079,0.406148,40.7954,32.2405
-7227.31,0.973551,0.0773117,6,63,0,7230.89,-9.97242,2.49988,0.359177,0.395473,41.1095,32.8169
-7225.48,0.921308,0.0773117,6,63,0,7229.41,-8.35286,2.09871,0.329704,0.386328,40.3727,31.9611
-7225.83,0.986935,0.0773117,5,31,0,7226.09,-8.13795,2.10424,0.339126,0.391302,40.2674,31.9384
-7227.76,0.992608,0.0773117,5,31,0,7229.37,-7.37387,1.91125,0.326214,0.378895,42.4271,31.9284
-7227.75,0.971866,0.0773117,6,63,0,7231.05,-9.94274,2.46745,0.318994,0.408615,39.651,32.8831
-7227.37,0.867553,0.0773117,6,63,0,7230.94,-7.3989,1.8962,0.368264,0.378617,41.188,32.7534
-7226.77,1,0.0773117,6,63,0,7230.48,-9.6255,2.37951,0.293872,0.395637,40.3197,32.0251
-7226.3,0.999163,0.0773117,6,63,0,7228.37,-7.51276,1.95832,0.367391,0.391771,40.6086,32.4647
-7224.92,0.999875,0.0773117,5,31,0,7226.68,-7.84424,2.02319,0.340331,0.387759,40.8935,32.1772
-7227.56,0.99928,0.0773117,5,63,0,7228.14,-7.45786,1.94024,0.319639,0.404897,40.8566,33.4603
-7226.91,0.999456,0.0773117,6,63,0,7230.76,-8.34395,2.12702,0.3235,0.378415,40.2044,31.3329
-7225.6,0.985173,0.0773117,5,63,0,7228.45,-7.83927,1.99947,0.3152,0.395943,40.7082,31.7216
-7226.91,0.999909,0.0773117,5,31,0,7227.5,-7.62671,1.9591,0.307211,0.379303,41.6295,31.6082
-7225.82,0.96982,0.0773117,5,31,0,7228.05,-7.6374,1.95087,0.323123,0.384867,41.6592,32.2161
-7227.67,0.811414,0.0773117,6,63,0,7229.53,-9.83478,2.40409,0.330807,0.403774,40.5007,32.9064
-7227.43,0.701034,0.0773117,4,19,0,7231.61,-9.90306,2.42995,0.341576,0.40029,40.1823,32.9396
-7227.81,0.87759,0.0773117,6,63,0,7231.36,-8.97664,2.24191,0.368301,0.372622,41.862,32.6973
-7228.34,0.984036,0.0773117,6,63,0,7231.93,-6.84797,1.78803,0.327607,0.417774,39.534,32.5763
-7226.44,0.986059,0.0773117,6,63,0,7230.31,-7.89012,2.01799,0.329633,0.36835,40.744,33.0012
-7229.92,0.947993,0.0773117,5,63,0,7233.31,-5.6724,1.56964,0.338216,0.3722,41.21,31.8224
-7226.62,0.999786,0.0773117,5,31,0,7231.12,-7.09106,1.85571,0.302346,0.410719,40.3985,32.5044
-7226.91,0.912795,0.0773117,5,63,0,7230.94,-9.96824,2.44717,0.343003,0.408728,40.659,32.6805
-7226.49,0.999303,0.0773117,6,63,0,7228.56,-9.54069,2.36751,0.342105,0.411009,40.0454,32.5889
-7227.42,0.97765,0.0773117,6,63,0,7229.25,-9.00592,2.28245,0.275422,0.391158,41.1389,32.6135
-7226.28,0.986952,0.0773117,5,31,0,7229.57,-9.05623,2.25765,0.317234,0.418765,40.738,32.7008
-7227.35,0.963474,0.0773117,6,63,0,7230.08,-6.69506,1.79171,0.351626,0.396149,40.1342,32.1572
-7230.97,0.79845,0.0773117,5,31,0,7232.83,-7.06586,1.7984,0.301904,0.402143,39.3,31.7634
-7230.48,0.789294,0.0773117,5,63,0,7236.7,-7.65672,2.04289,0.364979,0.379481,41.0368,31.8674
-7225.94,0.912614,0.0773117,3,11,0,7232.11,-7.82211,2.01285,0.358823,0.380545,41.1273,31.8829
-7234.03,0.89894,0.0773117,5,31,0,7237.45,-10.4683,2.58883,0.363897,0.39486,38.0489,32.7308
-7228.05,0.681142,0.0773117,5,31,0,7239.16,-8.60142,2.21334,0.302283,0.415146,40.2781,33.0159
-7229.97,0.997335,0.0773117,6,63,0,7232.2,-8.3813,2.09227,0.321408,0.407479,42.1541,33.5429
-7227.66,1,0.0773117,5,31,0,7231.98,-8.81213,2.18588,0.348013,0.365782,40.8011,32.8471
-7228.95,0.999566,0.0773117,6,63,0,7231.69,-6.61913,1.74166,0.278148,0.406397,41.6834,32.2412
-7228.79,0.804132,0.0773117,5,31,0,7230.85,-6.68248,1.77606,0.283562,0.40376,41.8286,32.0008
-7231.18,0.707374,0.0773117,6,63,0,7233.53,-10.6204,2.56113,0.36289,0.393823,39.6634,32.0292
-7231.79,0.989383,0.0773117,6,63,0,7235.19,-6.43897,1.74756,0.328669,0.433641,41.8181,31.4445
-7233.45,0.895767,0.0773117,6,63,0,7238.21,-8.07395,2.11623,0.313061,0.425397,42.5952,31.225
-7226.46,0.992115,0.0773117,5,63,0,7235.54,-7.21677,1.8616,0.31622,0.416148,40.6599,32.4036
-7226.01,0.98552,0.0773117,6,63,0,7228.14,-9.04816,2.28664,0.343751,0.369898,41.2063,32.4938
-7227.85,0.996912,0.0773117,6,63,0,7228.83,-7.29647,1.90231,0.294031,0.415799,41.1129,31.5287
-7229.23,0.821752,0.0773117,6,63,0,7231.84,-10.3009,2.57393,0.356857,0.372419,40.4863,33.1458
-7226.24,0.990111,0.0773117,5,31,0,7230.22,-9.30285,2.34425,0.292917,0.391424,41.0421,32.0619
-7227.49,0.77238,0.0773117,5,63,0,7230.32,-9.38217,2.38497,0.359129,0.411473,40.7333,31.9975
-7226.92,0.954422,0.0773117,5,63,0,7230.6,-8.31816,2.15041,0.321832,0.369443,40.3985,32.6887
-7225.91,0.983356,0.0773117,6,63,0,7228.89,-8.58984,2.14987,0.319863,0.387738,41.7783,32.2233
-7226.6,0.868138,0.0773117,5,63,0,7229.71,-7.61456,1.93446,0.324626,0.369528,40.4901,32.2603
-7233.76,0.437809,0.0773117,5,31,0,7236.68,-6.26403,1.75416,0.308708,0.394657,41.889,32.807
-7231.06,0.917399,0.0773117,3,11,0,7238.05,-5.97429,1.64865,0.312008,0.399723,42.0036,33.1028
-7229.81,0.997284,0.0773117,4,15,0,7231.33,-6.14704,1.63339,0.31043,0.401016,41.961,33.0378
-7227.08,0.991357,0.0773117,6,63,0,7232.96,-6.62663,1.76156,0.348821,0.397828,40.2784,32.7194
-7225.56,0.980381,0.0773117,6,63,0,7228.25,-8.41234,2.12914,0.30198,0.393096,41.1767,32.7398
-7230.76,0.892709,0.0773117,5,31,0,7232.23,-9.94131,2.48793,0.326903,0.443872,41.4475,31.4229
-7229.57,0.999903,0.0773117,5,31,0,7232.04,-9.38105,2.36333,0.305778,0.436525,41.3822,31.4273
-7232.91,0.627772,0.0773117,6,63,0,7236.15,-8.43278,2.067,0.339005,0.360672,40.5069,33.2911
-7226.29,0.975897,0.0773117,5,31,0,7235.84,-8.00544,2.03986,0.285011,0.395017,40.4989,32.484
-7225.85,0.945873,0.0773117,5,63,0,7229.19,-7.52853,1.9532,0.297088,0.388344,40.5699,32.2754
-7227.67,0.942702,0.0773117,5,31,0,7229.55,-7.77913,1.97442,0.318776,0.383615,39.2704,32.5319
-7227.2,0.999409,0.0773117,6,63,0,7230.81,-9.60818,2.37113,0.321734,0.396753,42.1571,32.4686
-7225.49,0.996834,0.0773117,5,63,0,7228.18,-8.50451,2.15296,0.304409,0.39788,40.7665,32.8027
-7226.72,0.795146,0.0773117,5,63,0,7229,-8.89325,2.22847,0.323442,0.409688,39.5986,32.6744
-7226.1,0.970482,0.0773117,6,63,0,7228.25,-8.98339,2.25297,0.290834,0.387687,40.7158,32.6496
-7226.37,0.853653,0.0773117,5,63,0,7228.35,-7.61792,1.9964,0.302624,0.392901,41.0392,32.4974
-7228.45,0.831564,0.0773117,6,63,0,7229.8,-9.25721,2.36477,0.376881,0.398384,40.5191,32.5182
-7228.08,0.946964,0.0773117,6,63,0,7231.97,-7.39964,1.88553,0.313254,0.409997,41.3707,31.4745
-7229.59,1,0.0773117,5,31,0,7232.45,-7.50703,1.96183,0.305581,0.352959,40.3345,33.0214
-7228.25,0.779547,0.0773117,6,63,0,7233.26,-8.02978,2.05546,0.322884,0.355719,41.2621,33.1462
-7231.4,0.997534,0.0773117,5,63,0,7234.72,-6.82175,1.79605,0.344244,0.342852,40.4169,33.0134
-7230.61,0.870847,0.0773117,6,63,0,7237.61,-5.83869,1.59056,0.380296,0.418803,40.5733,32.3557
-7226.51,0.999568,0.0773117,5,31,0,7233.27,-8.42258,2.13363,0.316013,0.422746,39.9976,32.1805
-7227.22,0.921455,0.0773117,6,63,0,7229,-8.75704,2.18376,0.343923,0.365357,41.6447,32.608
-7227.42,0.94111,0.0773117,6,63,0,7230.93,-8.67668,2.22736,0.315665,0.423401,40.1893,32.0983
-7225.47,0.976565,0.0773117,6,63,0,7230.45,-8.50128,2.15026,0.326178,0.383907,41.6146,32.7215
