# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 19:10:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/qan92rfe.json
# init = 2 (Default)
# random
#   seed = 15722
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/model_widetme9bho0/model_wide-20250428151011_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.0786712
# Diagonal elements of inverse mass matrix:
# 1.22645, 0.0577378, 0.00123464, 0.00413076, 1.01346, 0.000541416
-3774.87,0.983921,0.0786712,5,31,0,3775.44,-8.10911,2.09111,0.31783,0.451004,39.4926,32.077
-3773.53,0.986431,0.0786712,5,31,0,3775.96,-8.31224,2.13309,0.305085,0.422852,40.562,32.3763
-3774.87,0.804353,0.0786712,5,31,0,3779.04,-8.4418,2.11272,0.30162,0.380752,42.2301,31.0326
-3773.93,0.998816,0.0786712,6,63,0,3776.31,-9.11594,2.2777,0.364164,0.374001,38.8646,32.107
-3772.7,0.974467,0.0786712,5,31,0,3774.47,-9.49986,2.39024,0.310828,0.407241,40.8064,31.6059
-3776.29,0.995199,0.0786712,4,31,0,3777.14,-9.68155,2.42271,0.325419,0.439039,40.5485,33.3404
-3780.51,0.373699,0.0786712,2,3,0,3781.3,-9.54193,2.45553,0.326344,0.440035,40.5433,33.2984
-3776.12,0.977297,0.0786712,6,63,0,3783.27,-7.37468,1.91764,0.388181,0.386478,39.7944,30.2224
-3775.66,0.999601,0.0786712,5,63,0,3784.29,-10.6194,2.62363,0.29397,0.390672,41.7991,30.6195
-3777.02,0.944548,0.0786712,6,63,0,3780.35,-10.6406,2.5986,0.341744,0.379426,38.0819,32.6559
-3773.04,0.984644,0.0786712,6,63,0,3778.43,-8.63456,2.1678,0.307881,0.405508,39.094,31.7012
-3773.27,0.925046,0.0786712,5,63,0,3777.33,-9.58319,2.39263,0.323434,0.414209,41.7319,31.4213
-3774.12,0.990459,0.0786712,6,63,0,3775.5,-7.09072,1.85233,0.340852,0.37619,39.0338,31.716
-3774.21,0.910791,0.0786712,5,31,0,3775.67,-7.1403,1.84825,0.328654,0.375598,39.4219,30.9829
-3774.59,0.997327,0.0786712,6,63,0,3777.98,-10.4636,2.58576,0.395734,0.401379,40.4335,31.6286
-3773.11,0.936334,0.0786712,6,63,0,3776.67,-9.52595,2.3793,0.308784,0.408763,39.232,31.9847
-3775.97,0.80773,0.0786712,5,63,0,3777.7,-10.403,2.57824,0.335478,0.368064,42.4301,30.8853
-3776.27,0.997028,0.0786712,5,31,0,3777.84,-10.5558,2.59191,0.325286,0.392769,42.4239,30.5482
-3777.72,0.791878,0.0786712,6,63,0,3782.04,-7.10477,1.87915,0.346205,0.360875,37.7119,31.9239
-3779.97,0.975305,0.0786712,5,31,0,3783,-7.52107,1.95261,0.409021,0.390109,37.0048,31.9841
-3775.32,0.998773,0.0786712,5,63,0,3782.68,-6.9166,1.81723,0.384132,0.393086,40.2248,32.6017
-3773.6,0.788114,0.0786712,6,63,0,3778.49,-8.19212,2.12446,0.310459,0.386323,40.8202,32.1485
-3773.97,0.903911,0.0786712,4,31,0,3779.71,-8.86658,2.19861,0.351223,0.417461,39.8044,32.2672
-3775.07,0.604767,0.0786712,5,31,0,3779.55,-7.57993,1.93244,0.320139,0.402736,38.3138,31.3354
-3774.02,0.999747,0.0786712,6,63,0,3776.95,-9.36551,2.35424,0.339532,0.381734,42.3733,31.5145
-3774.49,0.99894,0.0786712,5,31,0,3775.43,-9.15353,2.30191,0.336175,0.378826,42.5606,31.0959
-3773.41,0.837048,0.0786712,5,31,0,3775.97,-8.95528,2.21844,0.30168,0.398745,39.6492,31.7239
-3772.81,0.972891,0.0786712,6,63,0,3774.29,-8.46123,2.12875,0.354114,0.378089,40.9557,31.1635
-3774.42,0.875219,0.0786712,5,31,0,3774.65,-8.44611,2.17962,0.371617,0.382919,41.2181,30.9838
-3774.11,0.996968,0.0786712,5,63,0,3775.59,-8.60671,2.20106,0.394013,0.400877,40.2808,31.0163
-3775.04,0.952845,0.0786712,5,63,0,3778.34,-7.18998,1.89834,0.31022,0.370125,39.314,32.3749
-3777.06,0.929018,0.0786712,5,63,0,3779.26,-9.31838,2.34227,0.324061,0.445113,42.4515,30.4262
-3777.38,0.753668,0.0786712,6,63,0,3782.43,-8.68301,2.19453,0.321467,0.428452,37.6851,33.0357
-3776.78,0.548,0.0786712,5,63,0,3783.6,-9.968,2.44079,0.34214,0.387214,38.8444,33.2768
-3776.29,0.993948,0.0786712,5,31,0,3778.17,-9.74294,2.43847,0.344562,0.390478,38.772,33.3791
-3778.01,0.980227,0.0786712,6,63,0,3781.23,-9.39446,2.36911,0.388321,0.353804,38.5369,32.8521
-3773.82,0.97315,0.0786712,5,63,0,3780.17,-9.07382,2.29344,0.375369,0.422806,41.3366,32.0093
-3774.23,0.999937,0.0786712,6,63,0,3776.53,-10.0713,2.51077,0.292571,0.38132,39.1301,31.2542
-3773.34,0.984353,0.0786712,6,63,0,3775.82,-9.11098,2.27327,0.323372,0.416828,41.1015,30.7534
-3774.57,0.999894,0.0786712,5,63,0,3776.54,-8.39615,2.13627,0.331815,0.413566,41.7367,30.3573
-3772.11,0.921642,0.0786712,5,47,0,3776.05,-9.03402,2.27621,0.316709,0.390276,40.3155,31.1862
-3773.56,0.945207,0.0786712,5,63,0,3776.43,-10.0815,2.47637,0.331174,0.381116,40.4432,30.8663
-3774.11,0.99548,0.0786712,5,31,0,3775.79,-9.87447,2.45796,0.361548,0.409674,41.1039,32.6355
-3773.48,0.997442,0.0786712,5,31,0,3774.93,-9.78966,2.43848,0.338569,0.385694,41.0993,32.5874
-3773.07,0.997898,0.0786712,6,63,0,3774.83,-8.85842,2.23721,0.328124,0.405564,39.6982,30.6647
-3773.76,0.976875,0.0786712,6,63,0,3774.88,-9.91127,2.45864,0.318743,0.395288,40.1799,32.805
-3773.23,0.770006,0.0786712,6,63,0,3775.94,-9.48725,2.37836,0.350681,0.371683,40.8808,30.9186
-3776.56,0.773575,0.0786712,6,63,0,3777.73,-10.3851,2.61486,0.339232,0.392794,41.1406,30.4705
-3777.08,0.852054,0.0786712,3,11,0,3779.19,-10.5429,2.6492,0.335862,0.387269,41.06,30.3246
-3774.61,0.982354,0.0786712,3,11,0,3778.97,-10.5635,2.59176,0.332915,0.386278,41.022,30.537
-3773.59,0.926539,0.0786712,5,31,0,3776.16,-10.1629,2.54459,0.319286,0.393752,40.1153,32.0301
-3775.19,0.996455,0.0786712,6,63,0,3776.46,-8.35997,2.09551,0.331347,0.426995,42.3646,31.2659
-3773.99,0.968637,0.0786712,6,63,0,3777.25,-9.15231,2.31534,0.323984,0.399509,38.5928,31.1347
-3774.88,0.996929,0.0786712,5,63,0,3777.11,-10.2099,2.50749,0.374978,0.390757,41.7069,32.2551
-3772.77,0.764746,0.0786712,5,31,0,3779.26,-8.99646,2.25293,0.300065,0.379675,41.2053,31.2765
-3772.94,0.999623,0.0786712,6,63,0,3773.95,-8.95551,2.2435,0.2999,0.399486,40.5205,30.7683
-3774.6,0.944418,0.0786712,5,31,0,3775.31,-9.18978,2.29234,0.264998,0.393907,39.7766,30.6574
-3777.03,0.798384,0.0786712,6,63,0,3778.76,-8.75301,2.25113,0.300521,0.390993,38.6855,30.2353
-3775.05,0.990347,0.0786712,4,15,0,3777.28,-8.92782,2.24505,0.287661,0.384441,38.9555,30.4084
-3778.02,0.998096,0.0786712,5,31,0,3779.96,-8.45966,2.14315,0.27617,0.339859,38.9862,30.5046
-3774.52,0.9999,0.0786712,5,31,0,3778.69,-8.07377,2.06449,0.296051,0.37104,39.3142,30.5598
-3773.62,0.94784,0.0786712,5,31,0,3775.79,-8.8867,2.22148,0.301723,0.362628,39.9074,30.9876
-3777.62,0.911915,0.0786712,6,63,0,3780.58,-11.0775,2.74648,0.412819,0.387875,40.209,31.0635
-3775.33,0.908018,0.0786712,6,63,0,3780.4,-9.63817,2.36245,0.306466,0.421411,40.6663,32.7421
-3774.08,0.715299,0.0786712,2,7,0,3777.32,-9.57383,2.38103,0.30489,0.418743,40.582,32.7965
-3773.77,0.89874,0.0786712,6,63,0,3776.35,-8.10816,2.06203,0.336466,0.358931,39.3055,31.1341
-3774.54,0.999762,0.0786712,5,63,0,3776.82,-8.0854,2.06095,0.280442,0.448006,40.3572,31.2507
-3774.35,0.86438,0.0786712,5,31,0,3776.07,-8.4346,2.17086,0.292201,0.435267,39.756,31.7971
-3777.58,0.901452,0.0786712,5,31,0,3778.3,-9.54634,2.33706,0.348891,0.34164,41.6876,30.8915
-3777.41,0.79411,0.0786712,6,63,0,3781.26,-7.86766,1.96938,0.288152,0.455084,40.4072,32.2666
