# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 21:17:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/w9hr8lz7.json
# init = 2 (Default)
# random
#   seed = 36343
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_widem9axxrg1/model_wide-20250428171718_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.110026
# Diagonal elements of inverse mass matrix:
# 0.000303738, 1.94116e-05, 0.00162097, 0.0049619, 1.1443, 0.000428294
-354184,0.96983,0.110026,5,31,0,354186,2.05862,0.00240559,0.36978,0.389666,41.3548,31.8081
-354186,0.98347,0.110026,5,31,0,354187,2.04662,0.00388942,0.305679,0.401986,41.3817,32.7648
-354184,0.90698,0.110026,4,31,0,354188,2.06299,0.00207109,0.335787,0.411133,41.2253,31.683
-354188,0.929638,0.110026,4,15,0,354189,2.06209,0.000497431,0.375391,0.456373,41.5455,32.2811
-354186,0.996394,0.110026,5,31,0,354189,2.05572,0.00298175,0.375575,0.440309,41.607,31.6967
-354184,0.957203,0.110026,4,15,0,354187,2.06997,0.000155016,0.364018,0.419539,41.3579,31.8668
-354184,0.972252,0.110026,5,31,0,354186,2.07579,-0.000778564,0.36833,0.394086,41.4061,30.925
-354183,0.999944,0.110026,5,31,0,354185,2.05861,0.00197868,0.344101,0.388511,41.0682,31.5635
-354186,0.978955,0.110026,4,15,0,354186,2.07077,0.000196269,0.315525,0.36354,42.2648,31.2147
-354188,0.977373,0.110026,5,31,0,354190,2.03749,0.00559552,0.369284,0.406299,38.4587,32.4097
-354185,0.860266,0.110026,5,31,0,354190,2.08037,-0.0026964,0.358636,0.399828,41.085,30.9913
-354184,1,0.110026,2,3,0,354185,2.08146,-0.00249071,0.356748,0.399582,41.0798,30.9727
-354184,0.78144,0.110026,5,31,0,354190,2.07178,0.000132408,0.339831,0.402212,40.9247,30.9012
-354187,0.566663,0.110026,4,31,0,354192,2.06134,0.00243766,0.408916,0.384288,41.2053,31.4008
-354187,0.999899,0.110026,5,31,0,354189,2.08083,-0.00156874,0.242116,0.41169,40.4159,32.5567
-354185,0.999449,0.110026,5,31,0,354190,2.06816,0.000177369,0.318104,0.439932,39.7302,31.7595
-354183,0.997095,0.110026,4,31,0,354186,2.07171,-0.000499062,0.318168,0.409314,39.8906,31.3705
-354184,0.944418,0.110026,4,31,0,354189,2.07965,-0.00190807,0.312049,0.40605,39.6967,31.6429
-354184,0.92194,0.110026,4,31,0,354186,2.06308,0.00134722,0.35808,0.363244,40.8935,31.0432
-354185,0.95595,0.110026,5,31,0,354186,2.09101,-0.0036542,0.309678,0.439571,39.3933,31.6332
-354186,0.997366,0.110026,5,31,0,354189,2.0878,-0.0031454,0.286469,0.423617,38.9667,32.1595
-354184,0.946344,0.110026,4,31,0,354189,2.06991,-0.000108585,0.302441,0.397753,39.3002,31.5301
-354185,0.764596,0.110026,5,31,0,354187,2.05082,0.00379059,0.353511,0.412514,41.7485,31.7697
-354185,0.990321,0.110026,5,63,0,354187,2.08064,-0.00209122,0.331073,0.406432,42.0113,32.0708
-354186,0.9656,0.110026,5,31,0,354187,2.0752,-0.000328949,0.335432,0.41328,42.5736,32.2015
-354188,0.817142,0.110026,5,31,0,354191,2.05221,0.00226748,0.329879,0.398208,43.057,31.5618
-354185,0.997572,0.110026,5,31,0,354190,2.06935,-0.000643084,0.360388,0.369005,39.7238,32.2187
-354185,0.997728,0.110026,5,31,0,354188,2.05334,0.0030482,0.296342,0.422208,41.0369,30.7756
-354186,0.954671,0.110026,5,31,0,354188,2.0493,0.00366697,0.36578,0.364226,39.6508,31.0157
-354189,0.922791,0.110026,5,31,0,354192,2.11085,-0.00665179,0.312297,0.453037,41.6702,31.6106
-354189,0.922347,0.110026,5,31,0,354194,2.03251,0.0075406,0.347996,0.341042,39.7577,31.5757
-354188,0.855642,0.110026,5,31,0,354197,2.06135,0.00173219,0.354928,0.367153,38.9236,33.4661
-354186,0.999632,0.110026,5,31,0,354191,2.04811,0.0040731,0.303129,0.387573,40.7172,30.1993
-354187,0.948235,0.110026,4,15,0,354187,2.04544,0.00480735,0.303005,0.385894,40.6074,30.1664
-354185,0.880733,0.110026,5,31,0,354191,2.09557,-0.00392733,0.351324,0.373058,40.8703,32.0293
-354186,0.998085,0.110026,5,31,0,354188,2.09844,-0.00529565,0.319835,0.418454,41.724,32.2754
-354187,0.999374,0.110026,5,31,0,354190,2.06671,0.000348365,0.413341,0.403629,41.2065,32.7005
-354185,0.755844,0.110026,5,31,0,354191,2.05242,0.00363523,0.339448,0.361636,41.0989,32.4212
-354191,0.883707,0.110026,5,31,0,354194,2.02686,0.00683481,0.315399,0.454004,38.6472,31.5784
-354186,0.979121,0.110026,5,31,0,354193,2.05013,0.00285677,0.296331,0.422086,41.1369,31.6937
-354185,0.97742,0.110026,5,31,0,354187,2.08379,-0.00301312,0.337624,0.385315,41.5028,31.2779
