# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 21:17:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/w9hr8lz7.json
# init = 2 (Default)
# random
#   seed = 36343
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_widem9axxrg1/model_wide-20250428171718_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.106164
# Diagonal elements of inverse mass matrix:
# 0.000305396, 1.9295e-05, 0.00144539, 0.00501561, 1.09518, 0.000398687
-354186,0.969115,0.106164,5,31,0,354188,2.06436,0.00117707,0.390926,0.372337,41.9303,31.2554
-354185,0.992537,0.106164,5,31,0,354187,2.05952,0.00169664,0.348761,0.356061,41.0432,31.6845
-354184,0.98987,0.106164,4,15,0,354185,2.06116,0.00203761,0.338056,0.366724,41.0553,31.5206
-354185,0.949241,0.106164,5,31,0,354186,2.07411,-0.000975679,0.32967,0.408181,38.4207,31.4715
-354186,0.968236,0.106164,4,15,0,354186,2.07244,-0.000953023,0.3212,0.406605,38.405,31.296
-354186,0.999209,0.106164,5,31,0,354188,2.08192,-0.0017613,0.344763,0.383003,42.6304,32.3
-354186,0.983945,0.106164,5,31,0,354189,2.05438,0.00275058,0.295692,0.394857,38.5344,32.255
-354185,0.996571,0.106164,5,31,0,354187,2.07961,-0.00143243,0.367441,0.39282,41.9737,31.8919
-354185,0.896726,0.106164,5,31,0,354188,2.07041,0.000228363,0.366993,0.361284,41.1334,31.844
-354187,0.963274,0.106164,5,31,0,354189,2.09145,-0.00321044,0.350169,0.414896,39.8785,30.1073
-354187,0.922392,0.106164,6,63,0,354190,2.07942,-0.00119757,0.346708,0.439583,38.8771,30.3138
-354185,1,0.106164,5,31,0,354189,2.05941,0.00196284,0.345344,0.355309,40.0348,31.8427
-354187,0.937504,0.106164,5,31,0,354189,2.08176,-0.00149059,0.34375,0.436275,42.4288,31.0808
-354186,0.99163,0.106164,5,31,0,354189,2.09603,-0.00405326,0.337453,0.396173,39.8972,30.5668
-354186,0.999507,0.106164,5,31,0,354188,2.07204,-0.000770427,0.314829,0.342663,40.5242,31.4518
-354185,0.999948,0.106164,5,31,0,354188,2.07211,-0.000573303,0.278886,0.354101,40.2472,31.431
-354189,0.987545,0.106164,5,31,0,354190,2.05263,0.00356692,0.399888,0.42997,39.809,33.3548
-354186,0.941554,0.106164,5,31,0,354192,2.07758,-0.00169586,0.371395,0.371452,38.627,32.1416
-354187,0.937442,0.106164,5,31,0,354189,2.0737,-0.00137628,0.290489,0.385355,41.6111,30.2257
-354188,0.988322,0.106164,6,63,0,354192,2.08954,-0.00427275,0.363965,0.417012,40.0132,33.1096
-354186,0.999304,0.106164,5,31,0,354189,2.07942,-0.000765346,0.364786,0.410244,40.7735,32.9051
-354189,0.922798,0.106164,5,31,0,354192,2.03348,0.00585149,0.293986,0.38999,42.2555,30.8704
-354189,0.818132,0.106164,5,31,0,354192,2.03657,0.00683924,0.296582,0.393646,42.2169,30.8662
-354187,0.998965,0.106164,4,15,0,354190,2.03335,0.00602097,0.309407,0.38545,41.6519,30.7085
-354188,0.989009,0.106164,5,31,0,354190,2.02132,0.00877848,0.313487,0.391394,41.2947,31.3913
-354187,0.84113,0.106164,3,15,0,354191,2.02904,0.00814882,0.318254,0.390569,41.0297,31.3901
-354187,0.901892,0.106164,5,31,0,354192,2.07424,-0.00183945,0.3433,0.427124,40.134,32.8712
-354187,0.999935,0.106164,5,31,0,354189,2.07497,0.000348975,0.393251,0.367943,40.2283,32.0614
-354184,0.997179,0.106164,5,31,0,354188,2.07994,-0.00137404,0.342513,0.423667,40.6757,31.5201
-354184,0.999299,0.106164,5,31,0,354187,2.08527,-0.00266164,0.35262,0.405963,39.2088,31.4932
-354189,0.910444,0.106164,5,31,0,354191,2.05326,0.00362363,0.43221,0.453099,39.7045,31.2876
-354189,0.955574,0.106164,5,31,0,354193,2.04719,0.00361333,0.383407,0.433561,37.8342,31.339
-354185,0.86825,0.106164,5,31,0,354192,2.06622,0.000289353,0.334765,0.409416,39.0687,32.567
-354185,0.998226,0.106164,5,31,0,354186,2.08885,-0.00278199,0.344154,0.373653,39.5989,31.9023
-354184,0.999802,0.106164,6,63,0,354186,2.068,0.000822605,0.314146,0.416039,41.2178,31.1518
-354185,0.990033,0.106164,5,31,0,354186,2.05422,0.00331014,0.340317,0.378015,39.3907,32.3996
-354184,0.967939,0.106164,5,31,0,354187,2.06338,0.00100042,0.365481,0.370407,41.2137,31.1811
-354188,0.885108,0.106164,5,31,0,354190,2.03661,0.00656644,0.318562,0.436482,41.7901,31.1831
-354185,0.999959,0.106164,5,31,0,354189,2.04805,0.0034759,0.311897,0.387892,39.9384,32.055
-354189,0.999108,0.106164,5,31,0,354190,2.06366,0.00170266,0.391681,0.429591,40.7337,33.5246
-354187,0.7032,0.106164,5,31,0,354194,2.06811,-0.000536442,0.30183,0.428937,38.6854,31.3605
-354186,0.926374,0.106164,5,31,0,354191,2.06807,0.00129028,0.345805,0.353299,40.1927,30.8986
-354187,0.954381,0.106164,5,31,0,354191,2.03895,0.00653363,0.309885,0.375342,41.1951,31.9553
-354186,1,0.106164,5,31,0,354189,2.04874,0.00362351,0.355671,0.431641,41.5863,31.5503
-354184,1,0.106164,5,31,0,354187,2.06866,8.78504e-05,0.332439,0.389906,39.4163,32.7088
-354185,0.946483,0.106164,5,31,0,354187,2.06644,0.00106,0.302035,0.43305,40.7827,30.7087
-354185,0.984341,0.106164,5,31,0,354186,2.0664,0.0012283,0.36183,0.361526,40.2794,31.8203
-354186,0.973365,0.106164,5,31,0,354189,2.06705,-5.91487e-05,0.378342,0.3612,40.6003,31.2121
-354184,0.996194,0.106164,4,27,0,354187,2.07493,-0.000203732,0.313038,0.406171,40.4839,31.5006
-354185,0.998403,0.106164,4,31,0,354187,2.07513,-0.00108977,0.331499,0.398824,41.6527,30.5627
-354185,0.734116,0.106164,6,63,0,354189,2.05819,0.00217756,0.277083,0.390642,39.8917,32.5691
-354185,0.998686,0.106164,5,31,0,354186,2.06503,0.00106402,0.26598,0.391804,39.6503,32.5072
-354186,0.824447,0.106164,5,31,0,354187,2.06553,0.00161645,0.396121,0.396819,40.8525,30.7459
-354186,0.980202,0.106164,5,31,0,354189,2.06232,0.000620005,0.381532,0.397074,40.5962,30.7783
-354185,0.996368,0.106164,5,31,0,354187,2.07472,-0.00161694,0.292493,0.390821,40.6983,30.8711
-354184,0.999906,0.106164,5,31,0,354186,2.06723,0.00141081,0.340018,0.398541,40.0023,31.0977
-354184,0.998172,0.106164,4,31,0,354188,2.06377,0.000783397,0.326701,0.404323,40.4728,31.0393
-354184,0.998314,0.106164,5,31,0,354185,2.07133,0.000277257,0.281227,0.390085,40.0014,32.2058
-354184,0.953684,0.106164,5,31,0,354185,2.06152,0.00117574,0.367447,0.403094,40.6982,31.5313
-354185,0.947863,0.106164,5,31,0,354186,2.07723,-0.00048114,0.282498,0.390513,40.1397,31.9889
-354185,0.835345,0.106164,5,31,0,354188,2.0451,0.00389507,0.357523,0.376605,40.2754,32.0166
-354184,0.986348,0.106164,6,63,0,354187,2.08727,-0.00290274,0.301577,0.387927,40.3145,31.5856
-354185,0.987492,0.106164,4,31,0,354188,2.09751,-0.00467867,0.365199,0.406298,39.2853,31.9535
-354186,0.998506,0.106164,5,31,0,354187,2.10133,-0.00565617,0.366423,0.420604,40.9754,31.5912
-354187,0.999304,0.106164,5,31,0,354188,2.03329,0.00645883,0.296725,0.365402,39.409,31.2515
