# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 19:10:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/qan92rfe.json
# init = 2 (Default)
# random
#   seed = 15722
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/model_widetme9bho0/model_wide-20250428151011_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
-3773.2,0.981529,0.0695009,5,31,0,3775.37,-8.74077,2.20724,0.375237,0.394139,39.8439,32.362
-3775.9,0.664879,0.0695009,5,55,0,3777.36,-9.84436,2.38425,0.354992,0.399117,40.3555,31.7956
-3773.17,0.973019,0.0695009,4,31,0,3777.37,-9.01362,2.29148,0.366585,0.39861,41.1479,31.5507
-3774.13,0.986106,0.0695009,5,31,0,3774.68,-9.16203,2.27755,0.379628,0.392719,41.5641,32.2544
-3775.14,0.999834,0.0695009,5,31,0,3775.92,-9.03482,2.2599,0.399944,0.383088,41.7185,32.3231
-3773.33,0.959665,0.0695009,5,31,0,3775.97,-9.10617,2.27735,0.371449,0.380558,40.7005,32.3956
-3773.61,0.954289,0.0695009,5,31,0,3775.6,-8.96049,2.27742,0.36119,0.403878,39.3738,32.3067
-3774.08,0.999643,0.0695009,6,63,0,3775.09,-9.43545,2.33968,0.366781,0.395205,38.7433,31.3163
-3773.49,0.999984,0.0695009,6,63,0,3775.09,-7.93571,2.01859,0.295786,0.372391,41.3458,31.7846
-3775.52,0.729062,0.0695009,6,63,0,3779.99,-9.69897,2.3771,0.366527,0.424392,39.3221,30.8554
-3774.82,0.939204,0.0695009,6,63,0,3777.8,-9.15519,2.24962,0.335959,0.37651,41.7184,31.4374
-3773.32,0.998702,0.0695009,6,63,0,3777.34,-9.08429,2.31218,0.315148,0.415318,40.1796,32.0752
-3774.68,0.984845,0.0695009,6,63,0,3776.75,-7.33226,1.86756,0.322601,0.368047,41.1085,31.437
-3774.08,0.999838,0.0695009,5,31,0,3777.14,-7.28148,1.87255,0.320758,0.364293,41.0955,31.437
-3773.83,0.807848,0.0695009,6,63,0,3777.34,-9.13794,2.27123,0.305659,0.428758,41.0204,32.2764
-3777.3,0.988335,0.0695009,5,31,0,3777.83,-9.46799,2.38504,0.279416,0.429824,41.7065,33.2822
-3775.62,0.998002,0.0695009,6,63,0,3780.42,-6.86339,1.80168,0.322722,0.376427,38.431,31.1689
-3778.97,0.542597,0.0695009,6,63,0,3782.69,-7.65567,2.04953,0.267788,0.379392,39.8951,31.6229
-3779.01,1,0.0695009,2,3,0,3780.29,-8.02562,1.97991,0.265304,0.37562,39.7936,31.6146
-3776.92,0.872341,0.0695009,6,63,0,3781.7,-9.70876,2.36055,0.389376,0.423289,40.5372,31.0364
-3779.33,0.942049,0.0695009,5,31,0,3782.49,-10.5965,2.5825,0.421829,0.389152,41.4436,30.2597
-3772.99,0.922271,0.0695009,6,63,0,3780.42,-8.72331,2.20915,0.286792,0.395452,39.549,32.0463
-3773.12,0.976163,0.0695009,6,63,0,3774.33,-8.45088,2.15259,0.371568,0.402995,41.0801,31.0161
-3772.99,0.997666,0.0695009,6,63,0,3775.6,-9.2535,2.32897,0.305688,0.390734,39.5961,32.3162
-3773.09,0.999587,0.0695009,6,63,0,3774.53,-7.96106,2.03801,0.324866,0.372092,41.619,31.5192
-3774.14,0.983212,0.0695009,5,31,0,3775.03,-7.89856,2.0344,0.306991,0.382773,42.2393,32.0207
-3773.53,0.950576,0.0695009,6,63,0,3776.41,-9.33751,2.31805,0.345455,0.356092,40.1004,31.4632
-3777.12,0.692653,0.0695009,5,63,0,3779.1,-10.7594,2.58683,0.342207,0.385616,39.2457,31.3477
-3780.48,0.996781,0.0695009,6,63,0,3785.46,-6.52846,1.67168,0.336282,0.452977,41.5552,31.5187
-3774.69,0.99942,0.0695009,6,63,0,3781.99,-10.5003,2.57142,0.341882,0.356099,39.82,31.7408
-3772.83,1,0.0695009,5,63,0,3776.14,-8.80462,2.23837,0.342928,0.389959,41.6114,31.6761
-3773.88,0.994199,0.0695009,6,63,0,3775,-8.67689,2.20764,0.335967,0.351218,40.2029,32.2005
-3773.61,0.962952,0.0695009,5,31,0,3774.44,-8.74837,2.19303,0.339477,0.354272,40.1919,32.158
-3774.81,0.984302,0.0695009,6,63,0,3776.06,-10.1824,2.53676,0.315139,0.441063,40.6098,30.9296
-3773.11,0.798839,0.0695009,6,63,0,3777.27,-7.52076,1.94701,0.343695,0.379915,40.5088,32.2828
-3773.66,0.984621,0.0695009,5,47,0,3776.07,-8.92973,2.25994,0.290446,0.428538,39.7871,31.0847
-3776.68,0.781193,0.0695009,5,63,0,3780.81,-8.7427,2.2128,0.383113,0.367679,38.3451,30.5625
-3776.55,0.914491,0.0695009,5,63,0,3779.77,-8.09869,2.09567,0.413316,0.382984,38.8183,31.4012
-3775.01,0.931938,0.0695009,6,63,0,3778.34,-8.146,2.07128,0.258207,0.410958,41.9457,31.788
-3774.75,0.961476,0.0695009,5,63,0,3778.68,-7.27722,1.87346,0.397747,0.394721,40.3404,31.7481
-3773.44,0.923687,0.0695009,5,31,0,3776.15,-8.13929,2.04584,0.354208,0.402528,40.4501,32.2216
-3774.63,0.990592,0.0695009,5,63,0,3775.69,-8.17588,2.11638,0.325839,0.377704,42.0597,30.996
-3774.48,0.999004,0.0695009,6,63,0,3777.54,-9.7709,2.45852,0.351073,0.359393,40.2288,30.9672
-3774.93,0.997473,0.0695009,6,63,0,3778.31,-7.32862,1.89123,0.353096,0.440199,40.826,32.3685
-3774.38,0.995412,0.0695009,6,63,0,3775.92,-7.58748,1.94537,0.374053,0.418529,40.3861,32.5352
-3774.12,0.99728,0.0695009,6,63,0,3775.13,-7.51138,1.94094,0.386291,0.410693,40.1216,32.2247
-3775.31,0.739203,0.0695009,6,63,0,3778.16,-10.2903,2.57281,0.291141,0.378343,40.1684,30.5988
-3774.58,0.996635,0.0695009,6,63,0,3781.01,-7.38679,1.93316,0.351729,0.394912,41.7826,32.4404
-3776.05,0.999692,0.0695009,6,63,0,3778.35,-11.0307,2.72141,0.295609,0.400947,38.9872,30.8652
-3777.69,0.704232,0.0695009,6,63,0,3783.4,-9.70952,2.40071,0.291099,0.44073,43.1356,32.0237
-3774.14,0.999998,0.0695009,6,63,0,3779.05,-8.18119,2.09649,0.28077,0.400164,38.8076,31.3123
-3775.62,0.91231,0.0695009,6,63,0,3778.58,-7.64089,1.98607,0.287927,0.367063,41.1726,32.8915
-3773.91,0.999398,0.0695009,6,63,0,3777.81,-8.22435,2.08884,0.310747,0.445958,40.5963,31.1273
-3775.14,0.981809,0.0695009,5,63,0,3778.13,-9.3181,2.3213,0.376393,0.367435,42.3271,31.609
-3772.94,0.999658,0.0695009,6,63,0,3776.69,-9.19299,2.31145,0.375448,0.379322,40.0763,31.5176
-3775.16,0.998206,0.0695009,6,63,0,3777.09,-7.10313,1.84505,0.306628,0.39448,42.3481,31.2413
-3774.98,0.943904,0.0695009,6,63,0,3778.71,-8.16652,2.08567,0.287748,0.396701,39.1969,33.0354
-3776.13,0.998589,0.0695009,6,63,0,3777.64,-10.5898,2.60745,0.384923,0.38879,40.7617,30.2991
-3773.36,0.980948,0.0695009,6,63,0,3778.87,-8.8219,2.20899,0.353482,0.419504,41.4715,31.1386
-3774.78,0.923989,0.0695009,6,63,0,3777.24,-7.10933,1.82446,0.302523,0.376986,39.877,32.0994
-3782.18,0.984994,0.0695009,5,31,0,3784.02,-6.48925,1.75623,0.208007,0.466163,39.495,31.4568
-3776.52,0.962412,0.0695009,5,31,0,3783.85,-7.93328,2.07483,0.26978,0.444708,41.0295,31.2302
-3772.63,0.986257,0.0695009,5,63,0,3777.37,-9.02411,2.26314,0.318899,0.399578,41.5698,31.313
-3773.33,0.969459,0.0695009,6,63,0,3775.32,-9.46779,2.36189,0.340717,0.370558,39.244,32.1666
-3773.62,0.912722,0.0695009,6,63,0,3776.29,-7.28188,1.89233,0.320298,0.417867,41.1075,31.1363
-3774.41,0.956416,0.0695009,6,63,0,3776.13,-9.5037,2.39033,0.288014,0.359793,40.547,32.2346
-3773.75,0.857741,0.0695009,6,63,0,3778.06,-8.54886,2.13499,0.368968,0.417924,40.6422,31.1253
-3774.62,0.969783,0.0695009,6,63,0,3776.86,-7.24014,1.86957,0.287599,0.391565,39.6881,32.5208
-3774.35,0.988425,0.0695009,6,63,0,3778.4,-9.17094,2.3044,0.397109,0.40525,41.1296,30.8559
-3778.94,0.708347,0.0695009,5,63,0,3782.49,-8.40389,2.09363,0.275231,0.416214,37.9969,33.1229
-3777.76,0.932971,0.0695009,4,15,0,3780.92,-8.68725,2.23418,0.283302,0.417079,37.833,32.5711
-3776.55,0.99237,0.0695009,6,63,0,3780.63,-7.83731,2.01022,0.339546,0.351318,42.7976,31.1424
-3773.48,0.9984,0.0695009,5,31,0,3778.85,-7.31424,1.90227,0.342158,0.367279,40.3894,31.1687
-3773.05,0.998732,0.0695009,6,63,0,3774.65,-9.01764,2.26148,0.364481,0.423,39.8609,31.9772
-3773.39,0.940404,0.0695009,5,63,0,3776.48,-8.68953,2.17291,0.309759,0.414804,40.0768,30.7895
-3774.24,0.979231,0.0695009,6,63,0,3774.86,-8.21283,2.06361,0.351146,0.372554,40.7077,32.6553
-3773.32,0.999298,0.0695009,6,63,0,3776.54,-8.22737,2.09842,0.30776,0.389649,40.1056,32.7452
-3773.28,0.996387,0.0695009,4,15,0,3773.53,-8.1592,2.08432,0.314497,0.390927,40.135,32.7585
-3773.1,0.998723,0.0695009,5,63,0,3774.49,-9.01232,2.26971,0.318553,0.396946,40.7158,32.7147
-3773.32,0.93725,0.0695009,6,63,0,3775.95,-9.57264,2.39133,0.351714,0.403561,38.9603,31.8675
-3773.35,0.999872,0.0695009,6,63,0,3775.86,-7.09494,1.85501,0.31605,0.376772,40.5255,31.8247
-3775.47,0.979136,0.0695009,5,31,0,3776.07,-7.00139,1.84516,0.280608,0.358797,40.5055,31.2264
-3773.4,0.991754,0.0695009,5,31,0,3776.3,-7.29416,1.8842,0.313623,0.409642,41.0322,31.2829
-3774.87,0.999811,0.0695009,6,63,0,3777.57,-8.68071,2.19984,0.378269,0.350725,39.4236,31.5879
-3775.83,0.863806,0.0695009,6,63,0,3778.32,-9.01296,2.25173,0.256192,0.453412,41.1832,31.7094
-3775.03,0.995753,0.0695009,6,63,0,3779.92,-7.89652,2.02198,0.383143,0.354093,40.14,32.2029
-3774.75,0.979573,0.0695009,6,63,0,3777.88,-9.21794,2.29685,0.354321,0.446793,40.923,32.4888
-3773.16,0.895986,0.0695009,5,63,0,3776.6,-8.16656,2.0652,0.360883,0.417418,39.6311,31.7154
-3772.68,0.926941,0.0695009,6,63,0,3775.01,-7.79796,1.99664,0.30568,0.391752,40.615,32.0882
-3773.55,0.998049,0.0695009,5,31,0,3773.86,-7.78412,2.00436,0.297838,0.382744,40.7395,32.5434
-3774.93,0.96239,0.0695009,5,31,0,3775.92,-8.14439,2.09555,0.28321,0.419036,40.698,32.8959
-3773.66,0.984423,0.0695009,6,63,0,3776.95,-10.2766,2.56052,0.35481,0.401904,40.4049,31.0811
-3774.16,0.90273,0.0695009,6,63,0,3775.88,-10.0387,2.44935,0.351207,0.388213,40.9457,31.3474
-3774.92,0.99165,0.0695009,5,63,0,3778.84,-10.8293,2.69662,0.322781,0.405035,40.1557,31.1328
-3773.24,0.993605,0.0695009,5,63,0,3777.75,-9.66118,2.37458,0.32151,0.381963,40.231,31.2523
-3773.67,1,0.0695009,6,63,0,3775.32,-7.69816,2.00839,0.353479,0.422435,40.5605,31.3933
-3773.79,0.998741,0.0695009,6,63,0,3775.21,-10.2343,2.55357,0.305204,0.387966,39.638,32.0158
-3774.36,0.872382,0.0695009,5,43,0,3780.68,-9.23161,2.27735,0.318815,0.417711,41.6763,32.0588
-3773.28,0.991982,0.0695009,6,63,0,3775.2,-8.51698,2.16591,0.353553,0.392097,39.1453,30.9266
-3774.57,0.977964,0.0695009,6,63,0,3776.41,-9.02238,2.25579,0.285956,0.365741,39.1825,32.4221
-3774.43,0.983831,0.0695009,6,63,0,3776.73,-9.01926,2.26703,0.350631,0.439867,41.5138,30.835
-3778.43,0.854166,0.0695009,5,63,0,3780.17,-9.58346,2.42872,0.428489,0.446084,41.3165,31.0886
-3774.3,0.92323,0.0695009,5,31,0,3780.52,-9.70258,2.43219,0.378732,0.410219,40.2205,32.5598
-3772.78,0.999627,0.0695009,5,31,0,3775.27,-8.62517,2.19654,0.365738,0.390717,40.5978,31.0613
-3772.62,0.998859,0.0695009,5,63,0,3776.92,-8.60572,2.17386,0.317939,0.36855,40.5133,31.0727
-3773.8,0.997913,0.0695009,5,31,0,3776.85,-8.52922,2.1638,0.302679,0.353584,40.4219,31.0349
-3773.5,0.994413,0.0695009,6,63,0,3776.68,-8.31135,2.12124,0.325788,0.42126,40.6545,32.657
-3776.23,0.965438,0.0695009,4,31,0,3778.26,-8.29391,2.09656,0.320721,0.441068,40.1602,33.3716
-3776.07,0.992568,0.0695009,6,63,0,3779.1,-7.12037,1.84268,0.297789,0.421939,39.9336,33.066
-3775.32,0.818162,0.0695009,5,31,0,3778.76,-7.44059,1.95932,0.308534,0.407714,40.4161,32.9062
-3775.07,0.872648,0.0695009,6,63,0,3780.52,-9.66173,2.35682,0.342259,0.366119,40.2946,31.1931
-3776.16,0.99281,0.0695009,6,63,0,3778.73,-9.68126,2.45273,0.320374,0.431446,42.1342,32.0868
-3774.96,0.998806,0.0695009,5,31,0,3776.65,-9.5109,2.40592,0.317258,0.441634,41.3375,32.019
-3775.15,0.999156,0.0695009,5,31,0,3776.57,-9.79676,2.46639,0.323485,0.423349,42.0866,31.1807
-3774.56,0.977515,0.0695009,6,63,0,3776.81,-7.68255,1.94383,0.340537,0.358918,40.0334,31.9004
-3775.42,0.99395,0.0695009,6,63,0,3777.69,-9.79919,2.47628,0.303716,0.443835,40.6556,31.3236
-3773.95,0.963774,0.0695009,6,63,0,3777.03,-8.96073,2.28001,0.326006,0.420732,39.4928,30.7981
-3775.19,0.899306,0.0695009,5,31,0,3776.26,-9.42443,2.39979,0.308976,0.417353,39.4299,30.8799
-3773.2,0.80757,0.0695009,6,63,0,3780.11,-8.25724,2.11435,0.319395,0.386263,41.3994,32.4324
-3774.28,0.878505,0.0695009,5,31,0,3775.82,-8.01093,2.03915,0.352891,0.3921,42.017,32.5405
-3777,0.909345,0.0695009,6,63,0,3778.89,-10.7949,2.66755,0.324478,0.410005,37.8199,31.2928
-3778.22,0.99918,0.0695009,6,63,0,3780.61,-11.1605,2.72891,0.369677,0.389622,37.6775,31.2901
-3775.48,0.654001,0.0695009,6,63,0,3783.56,-10.4366,2.58479,0.365806,0.421785,41.0429,32.7879
-3775.13,0.99471,0.0695009,6,63,0,3778.15,-7.81798,2.01861,0.278379,0.374462,39.6101,30.507
-3775.65,0.956821,0.0695009,6,63,0,3780.53,-10.3741,2.57274,0.344846,0.436326,42.0386,32.103
-3775.14,0.761808,0.0695009,6,63,0,3781.18,-9.93728,2.44991,0.318948,0.36377,38.5606,31.136
-3774.93,0.844685,0.0695009,6,63,0,3777.69,-9.91486,2.50652,0.303641,0.38089,39.574,31.1514
-3776.63,0.98029,0.0695009,6,63,0,3778.9,-8.4623,2.09992,0.305977,0.372676,42.3976,32.3667
-3774.67,0.9977,0.0695009,6,63,0,3780.97,-8.62493,2.16835,0.354443,0.432361,38.5071,31.6347
-3772.48,0.990966,0.0695009,4,31,0,3776.39,-8.66681,2.18595,0.351439,0.413525,39.6833,31.6975
-3774.88,0.932171,0.0695009,5,31,0,3776.3,-9.27106,2.3354,0.358837,0.459831,40.0393,31.4327
-3775.07,0.863897,0.0695009,6,63,0,3778.83,-9.02472,2.29387,0.280388,0.437921,41.1965,30.9381
-3774.88,0.857855,0.0695009,6,63,0,3778.31,-9.1357,2.33567,0.340049,0.366663,41.4646,32.1677
-3773.71,0.969564,0.0695009,5,63,0,3779.49,-9.37784,2.35796,0.305639,0.390019,40.8491,32.7711
-3774.35,0.971174,0.0695009,6,63,0,3776.28,-8.04019,2.07296,0.341621,0.426399,39.8502,30.528
-3773.44,0.986336,0.0695009,6,63,0,3776.04,-8.44553,2.14035,0.291442,0.390791,41.3942,32.411
-3774.79,0.997264,0.0695009,6,63,0,3775.64,-8.60752,2.18264,0.337064,0.430749,38.7241,30.7565
-3776.26,0.999992,0.0695009,6,63,0,3778.04,-11.0938,2.72109,0.351167,0.375868,41.9653,32.505
-3774.3,0.996329,0.0695009,6,63,0,3784.06,-7.80295,2.00037,0.35523,0.398996,40.626,30.2669
-3773.65,0.925961,0.0695009,6,63,0,3776.48,-7.93334,2.00715,0.338292,0.383982,41.6889,32.0106
-3772.79,0.998407,0.0695009,6,63,0,3774.18,-7.97503,2.05168,0.341331,0.417564,39.728,31.4645
-3772.72,0.950229,0.0695009,6,63,0,3773.91,-8.43911,2.15762,0.322204,0.405797,40.1185,30.9081
-3774.18,0.971783,0.0695009,5,31,0,3775.29,-7.94432,2.04396,0.365644,0.398701,39.0796,30.7562
-3775.5,0.841821,0.0695009,6,63,0,3776.93,-9.28834,2.36162,0.29567,0.395547,41.9448,32.6254
-3773.85,0.998656,0.0695009,6,63,0,3777.36,-8.47543,2.17024,0.361576,0.372271,39.0008,31.8069
-3777.48,0.997309,0.0695009,5,63,0,3778.68,-8.51775,2.13877,0.231727,0.421698,42.2765,31.2009
-3776.52,0.800368,0.0695009,5,63,0,3780.53,-8.69009,2.18007,0.269499,0.434843,42.6924,31.6407
-3773.29,0.998045,0.0695009,5,31,0,3778.51,-9.48228,2.35843,0.344427,0.425791,39.6551,32.0861
-3774.26,0.995805,0.0695009,6,63,0,3775.79,-7.91975,2.01765,0.328106,0.354171,40.736,30.7556
-3776.44,0.972253,0.0695009,5,31,0,3777.6,-6.98059,1.84705,0.325282,0.357625,40.5155,30.2567
-3776.33,0.997175,0.0695009,4,15,0,3777.68,-6.99822,1.83067,0.323528,0.356886,40.5258,30.2002
-3774.32,0.999711,0.0695009,5,31,0,3777.57,-6.62675,1.75377,0.30639,0.375742,40.4267,31.497
-3774.68,0.929504,0.0695009,6,63,0,3777.31,-7.63645,1.95808,0.390883,0.407651,39.1439,31.2389
-3773.27,0.999272,0.0695009,6,63,0,3777.01,-9.14414,2.29397,0.300849,0.401654,38.8591,31.6105
-3773.88,0.992871,0.0695009,5,63,0,3775.95,-7.44344,1.919,0.35105,0.417343,41.6403,31.8166
-3775.96,0.779613,0.0695009,5,31,0,3778.82,-7.47597,1.91827,0.350285,0.428935,40.9941,33.1347
-3775.78,0.988845,0.0695009,6,63,0,3781.43,-10.6681,2.62517,0.29966,0.383299,40.0997,30.211
-3773.86,0.999775,0.0695009,6,63,0,3778.51,-9.1959,2.30852,0.281764,0.383948,38.8836,31.6751
-3774.12,0.987468,0.0695009,6,63,0,3777.82,-9.38581,2.34976,0.389563,0.413407,41.615,31.6908
-3772.4,0.99501,0.0695009,5,31,0,3774.6,-9.47745,2.36821,0.342024,0.388825,40.2434,31.0657
-3772.74,0.960926,0.0695009,6,63,0,3773.34,-7.88235,2.00757,0.311029,0.399856,40.6211,32.1438
-3777.1,0.995536,0.0695009,5,31,0,3777.42,-7.69688,1.96541,0.258356,0.379942,42.0964,32.7531
-3775.04,0.99987,0.0695009,6,63,0,3779.37,-6.73362,1.76487,0.310509,0.362028,41.031,31.9869
-3775.26,0.993402,0.0695009,6,63,0,3778.1,-7.27745,1.90278,0.376074,0.426381,41.9071,31.729
-3774.56,0.997391,0.0695009,5,63,0,3777.84,-9.0776,2.29187,0.373187,0.433172,41.1973,30.7524
-3775.67,0.78861,0.0695009,6,63,0,3778.15,-8.30762,2.14925,0.273061,0.367251,40.1081,32.5124
-3772.85,0.998243,0.0695009,6,63,0,3777.15,-8.84231,2.22168,0.337303,0.377503,39.0636,31.4902
