# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 21:17:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/w9hr8lz7.json
# init = 2 (Default)
# random
#   seed = 36343
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_widem9axxrg1/model_wide-20250428171718_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.117839
# Diagonal elements of inverse mass matrix:
# 0.000259589, 1.80545e-05, 0.00130774, 0.00497353, 1.06137, 0.000521641
-354184,1,0.117839,5,31,0,354185,2.08442,-0.00215898,0.290294,0.406119,40.8466,31.2281
-354185,0.878797,0.117839,5,31,0,354186,2.08611,-0.00191665,0.340755,0.39282,39.8844,32.4738
-354184,0.94748,0.117839,5,31,0,354187,2.06069,0.00205617,0.318657,0.398037,41.3714,31.1547
-354184,0.937937,0.117839,5,31,0,354186,2.068,0.000432021,0.298417,0.398207,39.3239,31.8419
-354188,0.930014,0.117839,5,31,0,354189,2.05349,0.00253557,0.381541,0.34058,40.9569,31.5826
-354183,0.999927,0.117839,4,15,0,354188,2.06353,0.00108203,0.34794,0.400867,40.1769,31.2081
-354185,0.994393,0.117839,3,15,0,354187,2.05683,0.00233756,0.360909,0.404693,40.2069,30.5935
-354185,0.904998,0.117839,5,31,0,354187,2.09268,-0.00387905,0.28355,0.388057,40.4334,31.2771
-354185,0.997957,0.117839,5,31,0,354187,2.0751,-0.000734983,0.395524,0.386841,39.9072,31.8654
-354188,0.936993,0.117839,5,31,0,354190,2.07493,-0.000320757,0.317936,0.407376,37.4968,32.6161
-354186,0.984749,0.117839,5,31,0,354190,2.05404,0.00347667,0.320197,0.377679,38.882,32.5367
-354185,0.885224,0.117839,5,31,0,354190,2.07897,-0.00102443,0.346236,0.402721,41.807,30.6258
-354185,0.978696,0.117839,4,15,0,354186,2.08199,-0.00154369,0.35297,0.387454,40.7835,30.7295
-354185,0.908307,0.117839,4,15,0,354186,2.08569,-0.00280795,0.362954,0.395919,40.4118,30.4998
-354186,0.875174,0.117839,5,31,0,354187,2.05277,0.00347003,0.290398,0.395333,40.4651,32.8116
-354188,0.834541,0.117839,5,31,0,354189,2.09832,-0.00394793,0.376686,0.394378,40.3281,30.5004
-354186,0.988079,0.117839,5,31,0,354190,2.06918,-0.000241155,0.249321,0.395958,39.7991,31.7876
-354185,0.995842,0.117839,4,15,0,354186,2.06672,0.000155858,0.270443,0.395982,40.2116,31.5265
-354185,0.999584,0.117839,4,15,0,354186,2.059,0.00216512,0.261796,0.403935,40.723,31.175
-354185,0.999013,0.117839,5,31,0,354188,2.07606,-0.00101995,0.368243,0.365561,38.6967,31.7609
-354188,0.70522,0.117839,5,31,0,354191,2.07489,0.000174298,0.316326,0.417477,38.306,32.9868
-354186,0.971805,0.117839,5,31,0,354191,2.04931,0.00267014,0.332226,0.365463,40.41,31.022
-354188,0.999579,0.117839,5,31,0,354191,2.07824,-0.00165655,0.296774,0.477479,41.644,31.4634
-354184,0.999805,0.117839,5,31,0,354190,2.05922,0.00208701,0.29844,0.362923,39.9511,31.9628
-354186,0.758951,0.117839,5,31,0,354188,2.05969,0.00298634,0.298957,0.362776,40.0436,31.8463
-354185,0.965932,0.117839,5,31,0,354187,2.06657,0.00140542,0.277372,0.370996,40.4625,31.6744
-354186,0.939993,0.117839,5,31,0,354189,2.05157,0.00372896,0.294318,0.350775,40.2174,31.9357
-354185,1,0.117839,5,31,0,354187,2.0801,-0.00141211,0.360318,0.442216,40.0923,31.5132
-354185,0.995641,0.117839,5,31,0,354188,2.07753,-0.00137808,0.379296,0.392256,40.2922,32.7736
-354184,0.936634,0.117839,5,31,0,354187,2.06312,0.00186735,0.321767,0.419335,39.8014,32.0742
-354185,0.989874,0.117839,4,31,0,354188,2.06368,0.000728012,0.319774,0.432675,39.2631,32.3582
-354186,0.955924,0.117839,5,31,0,354188,2.07682,-0.00150249,0.355807,0.369299,40.2176,30.2332
-354185,1,0.117839,5,31,0,354187,2.06309,0.00097692,0.313911,0.425326,40.9434,32.5891
-354187,0.936454,0.117839,4,31,0,354188,2.07644,-0.000437031,0.312407,0.424686,39.7796,33.3611
-354187,0.993454,0.117839,5,31,0,354190,2.05881,0.00263549,0.331287,0.340505,40.7567,30.5418
-354184,0.982618,0.117839,4,31,0,354189,2.07686,-0.00154141,0.347151,0.370623,40.2825,31.0748
-354185,0.898269,0.117839,5,31,0,354187,2.05489,0.00320821,0.342715,0.378064,40.5952,30.4808
-354184,0.962879,0.117839,5,31,0,354187,2.08135,-0.00141316,0.373953,0.407616,40.3019,31.9192
